song,alternative rock,country,folk,hard rock,heavy metal,hip hop,jazz,pop,progressive rock,rock,soul
Where begin tell story great love The sweet love story That older sea The simple truth love brings Where start With first hello She gave new meaning empty world mine Therell never Another love another time She came life And made living fine She fills heart She fills heart With special things With angel songs With wild imaginings She fills soul With much love That anywhere never lonely With along could lonely reach hand Its always How long last Can love measured hours day answers But much say know Ill need till stars burn away And shell How long last Can love measured hours day answers But much say know Ill need till stars burn away And shell,0,0,0,0,0,0,1,0,0,0,0
May day week good day May Lord always watch And may hopes turn wishes And may wishes come true May day month good day May make friends one meet And may daydreams memries And may memries sweet The weeks turn months months years Therell sadness joy therell laughter tears But one thing pray heaven May days day full love May day year good day May dawn find happy gay And may days lovely one shared today May day life good day And good night,0,0,0,0,0,0,1,0,0,0,0
dont remember day didnt notice time waas All know fell love And dreams come true Ill spending time Every days new day love With day comes new way loving Every time kiss lips mind starts wander And dreams come true Ill spending time love today yesterday But much tomorrow love today yesterday But darling much tomororrowow Tomorrows date means springtimes day away Cupid dont need way thank Lord love like grows ever stronger And always true know feel way love today yesterday But much tomorrow love today yesterday But darling much tomororrowow Every days new day every time love Every ways new way every time love Every days new day every time love Every days new day,0,0,0,0,0,0,1,0,0,0,0
sweet Lord Hmm Lord Hmm Lord really want see really want really want see Lord But wont take long Lord sweet Lord Hmm Lord Hmm Lord really want know really want really want show Lord But wont take long Lord sweet Lord sweet Lord sweet Lord really want see really want see really want see Lord really want see Lord But takes long Lord sweet Lord Hmm Lord Lord really want know Lord really want really want show Lord That wont take long Lord Hmm Lord sweet Lord Lord Hallelujah Hallelujah Aah sweet Lord sweet Lord sweet Lord sweet Lord really want see really want really want see Lord But takes long Lord sweet Lord sweet Lord sweet Lord sweet sweet Lord Lord Lord sweet Lord Sweet sweet Lord,0,0,0,0,0,0,1,0,0,0,0
One day life askin girl Just give one day life let share world give one little moment make moment last Ill live future past One day life cant mean much Its one day life see cant ever cant things way Ill content one day must build world fantasy Please memory One day life asking girl Just give one day life let share world cant ever cant things way Ill content one day One day life Ooooh one day life Its one day life Just give one day life,0,0,0,0,0,0,1,0,0,0,0
Quiet nights quiet stars Quiet chords guitar Floating silence surrounds Quiet nights quiet dreams Quiet walks quiet streams And window lookin mountains sea lovely This Here close Till final flicker lifes ember lost lonely Believing life bitter tragic joke Have found meaning existence love This Here close Till final flicker lifes ember lost lonely Believing life tragic joke Have found meaning existence love,0,0,0,0,0,0,1,0,0,0,0
Say isnt Say isnt Everyone saying dont love Say isnt Everywhere Everyone know Whispers youre growing tired Say isnt People say Found somebody new And wont long leave Say isnt true Say everything still okay Thats want know And theyre saying Say isnt People say passing Say hes younger And wont long leave Tell lie Say everything still okay Thats want know And theyre saying Say isnt,0,0,0,0,0,0,1,0,0,0,0
Dont talk stars burning youre love show Tell dreams filled desire youre fire show Here together middle night Dont talk spring hold tight Anyone whose ever love tell This time chat Havent lips longed touch Dont say much show show Dont talk love lasting time Make undying vow Show show Havent lips longed touch Dont say much show show Dont talk love lasting time Make undying vow Show show,0,0,0,0,0,0,1,0,0,0,0
What rare day June Till never told The old questions answered one new What rare dear rare youre like fragrance blossoms fair Sweet breath air Fresh morning dew rare Youre like sparkle old champagne Orchids cellophane Couldnt compare You perfection youre idea angels singing Ave Maria For youre angel breathe live With every beat heart give rare This heaven earth share Caring way care Ours love rare rare You warmth Schubert air Charming debonaire Those words rare You way thats beyond compare That one million air everything You something certain manner You thrill Star Spangled Banner You stage love scene sweetly tender And love scene gladly surrender rare future like share Sweetheart way care,0,0,0,0,0,0,1,0,0,0,0
first lesson losin love Learnin live memory Was lesson number two And cant lie Baby still cry sometimes But Ive come long way Towards gettin mind still weather But storm still miss shelter lovin arms But thought would kill Has made strong still weather But storm Sometimes memory Still gets best But lonely ache heart Aint bad used And sometimes way feelin Inside doesnt show But know Ill get Ive got long way still weather But storm still miss shelter lovin arms But thought would kill Has made strong still weather But storm still weather But storm,0,0,0,0,0,0,1,0,0,0,0
That old Bilbao moon wont forget soon That old Bilbao moon like big balloon That old Bilbao moon would rise dune While Tonys Beach Saloon rocked oldtime tune Wed sing song whole night long still recall Those greatest Those greatest Those greatest nights paint door The grass grew floor Tonys Two Four Bilbao shore But friends galore And beer pour And moonlight shore That old Bilbao shore Wed sing night might still recall Those greatest Those greatest Those greatest nights That old Bilbao moon wont forget soon That old Bilbao moon like big balloon That old Bilbao moon would rise dune While Tonys Beach Saloon rocked oldtime tune Wed sing night might still recall Those greatest Those greatest Those greatest nights,0,0,0,0,0,0,1,0,0,0,0
Walk hand hand eternity Have faith believe give hand Love symphony perfect harmony When lovers walk hand hand afraid lift head high look toward sky Walk hand hand destiny greater love could walk hand hand Walk afraid lift head high look sky Walk hand hand destiny greater love could walk hand hand Walk,0,0,0,0,0,0,1,0,0,0,0
seems stood talked like looked way But cant remember The clothes youre wearing clothes wore The smile smiling smiling But cant remember Some things happened first time Seem happening And seems met And laughed loved But knows,0,0,0,0,0,0,1,0,0,0,0
Sleigh bells ring listening lane snow glistening beautiful sight happy tonight walking winter wonderland Gone away bluebird stay new bird sings love song along walking winter wonderland meadow build snowman Then pretend Parson Brown Hell say Are married well say man But job youre town Later well conspire dream fire face unafraid plans weve made walking winter wonderland meadow build snowman pretend hes circus clown Well lots fun mister snowman kids knock When snows aint thrilling Though nose gets chilling Well frolic play Eskimo way walking winter wonderland Walking winter wonderland walking winter wonderland,0,0,0,0,0,0,1,0,0,0,0
Words Music Alan Jay Lerner Frederick Loewe From Broadway musical Fair Lady gettin married morning Ding dong bells gonna chime Pull stopper lets whopper But get church time gotta morning Spruced looking prime Girls come kiss show youll miss But get church time dancing roll floor whistling whisk door gettin married morning Ding dong bells gonna chime Kick rumpus dont lose compass And get church get church For Petes sake get church time,0,0,0,0,0,0,1,0,0,0,0
Words Music Alan Jay Lerner Frederick Loewe All want room somewhere Far away cold night air With one enormous chair wouldnt loverly Lots chocolate eat Lots coal makin lots eat Warm face warm ands warm feet wouldnt loverly loverly sittin absobloominlutely still would never budge till Spring crept window sill Someones ead restin knee Warm tender Who takes good care wouldnt loverly Who takes good care wouldnt loverly Loverly wouldnt loverly,0,0,0,0,0,0,1,0,0,0,0
You way Ill mine Please dont call drop line Ill better With somebody new And find someone More suited Cause wrong Wrong Lets fight another round couldnt explain cant tell Ive got talent For making cry And one day youll thank For saying long For making end love wrong Cause wrong Wrong Lets fight another round Cause wrong Wrong Wrong Wrong,0,0,0,0,0,0,1,0,0,0,0
summertime trees leaves green And redbird sings Ill blue Cause dont want love Some time thats whatcha say want Then laugh make cry Cause dont want love You dont seem care thing Youd rather live without Than arms around When nights cold youre alone summertime trees leaves green And redbird sings Ill blue Cause dont want love Once upon time used smile wave And walk dont Cause dont want love Some guy takin time Now dont time Cause dont want love You dont seem care thing Youd rather live without Than arms around When nights cold youre alone summertime trees leaves green And redbird sings Ill blue Cause dont want love summertime trees leaves green And redbird sings Ill blue Cause dont want love summertime Ill blue time Cause dont want love,0,0,0,0,0,0,1,0,0,0,0
Ive many places life time Ive sung lot songs Ive made bad rhyme Ive acted love stages With ten thousand people watching But alone singin song know image hope Ive treated unkindly baby cant see Theres one important Baby cant please see cause alone singin song You taught precious secrets truth withholding nothin You came front hiding But much better words dont come together Listen melody cause loves hiding love place theres space time love life friend mine And life remember together alone singin song alone singin song alone singin song singin song,0,0,0,0,0,0,1,0,0,0,0
time day therell When chains torn courage born love thats free time dreams long denied flourish unveil love must hide time last see life worthwhile And love tears thorns endure pass surely every storm time day therell new world world shining hope For And love tears thorns endure pass surely every storm time day therell new world world shining hope world shining hope,0,0,0,0,0,0,1,0,0,0,0
Aint true matter Someday life Theyre gonna bury Beneath cold cold ground girl Big small short fat tall Its gonna get Someday gonna fall Beneath cold cold ground girl best believe matter Yes best believe Aint true aint true Aint true poor heart Was almost torn apart Because played part You thought smart And youre gone Gone gone girl All life You treated bad You took love And left feeling sad But Ill girl Cause know someday Your time due Yes youd best believe Aint true aint true Aint true dont want one see misery Not even things You went done done done girl There time You change mind And leave cheating heart behind And turn righteous kind Come back girl And forgive Heres Ill say final day They lay away There never another like Aint true girl Aint true girl And forgive Heres Ill say final day They lay away There never another like Aint true girl Aint true girl,0,0,0,0,0,0,1,0,0,0,0
Almost almost How wonderful wonderful love For Were almost share warm caress tenderness dream come true For Love waited long time Now kiss apart Darling right time let kisses start For youre almost mine soon well find Our paradise paradise rare Close eyes almost Youre almost mine soon well find Our paradise paradise rare Close eyes close eyes Close eyes almost Almost Almost,0,0,0,0,0,0,1,0,0,0,0
Amazing Grace sweet sound That saved wretch like lost found Was blind see Twas Grace taught heart fear And Grace fears relieved How precious Grace appear The hour first believed Through many dangers toils snares already come Twas Grace brought safe thus far And Grace lead home The Lord promised good His word hope secures shield portion long life endures When weve ten thousand years Bright shining sun Weve less days sing Gods praise Then weve first begun Amazing Grace sweet sound That saved wretch like lost found Was blind see,0,0,0,0,0,0,1,0,0,0,0
Just old fashioned love song Playin radio And wrapped around music sound someone Promising theyll never Youll swear youve heard slowly rambles need bringing back Cause theyve never really gone Just old fashioned love song Comin three part harmony Just old fashioned love song One sure wrote weave dreams upon And listen evening When lights low underscore love affair With tenderness feelings That weve come know Youll swear youve heard slowly rambles need bringin back Cause theyve never really gone Just old fashioned love song Comin three part harmony Just old fashioned love song One sure wrote Hit Wooh Just old fashioned love song Comin three part harmony Just old fashioned love song One sure wrote Just old fashioned love song Comin three part harmony Just old fashioned love song One sure wrote,0,0,0,0,0,0,1,0,0,0,0
Words Music Ray Gilbert Dorival Caymmi Every day sent another present Just let know much care wrote little love note present But didnt seem get anywhere poor worried heart almost certain That love affair would never Then sent dozen yellow roses From moment belonged Roses roses roses thank roses bloom spring Love wonderful thing rest life bring Roses roses roses love Roses roses roses thank saying couldnt say wonderful way tell love day With roses roses roses love Roses roses roses thank roses bloom spring Love wonderful thing rest life bring Roses roses roses love Fade Roses roses roses roses love Transcribed Ronald Hontz Ronhontz Worldnet Att Net,0,0,0,0,0,0,1,0,0,0,0
Are sincere say love Are sincere say Ill true mean every word ears heard like know way love grow Are sincere Are sincere say miss Are sincere every time kiss And really mine every day time like know way love grow Are sincere Are really mine every day time like know Which way Will love grow Are sincere,0,0,0,0,0,0,1,0,0,0,0
The falling leaves drift window The Autumn leaves red gold see lips summer kisses The sunburned hand used hold Since went away days grow long And soon Ill hear old winters song But miss darling When Autumn leaves start fall see lips summer kisses The sunburned hand used hold Since went away days grow long And soon Ill hear old winters song But miss darling When Autumn leaves start fall,0,0,0,0,0,0,1,0,0,0,0
love one else end yearning This need alone create Just fill arms way youve filled dreams The dreams inspire evry sweet desire love kisses set burning One kiss need seal fate And hand hand well find loves promised land Therell one eternally love love one else end yearning This need alone create Just fill arms way youve filled dreams The dreams inspire evry sweet desire love kisses set burning One kiss need seal fate And hand hand well find loves promised land Therell one eternally,0,0,0,0,0,0,1,0,0,0,0
Beyond reef Where sea dark cold love gone And dreams grow old Therell tears Therell regretting Will remember Will forget Ill send thousand flowrs When trade winds blow Ill send lonely heart For love Someday know Shell come back Till heart Beyond reef Some day know Shell come back Till heart Beyond reef,0,0,0,0,0,0,1,0,0,0,0
Night blue hawaii The night heavenly heaven Lovely blue hawaii With loveliness love Come moon sea The night young Dreams come true blue hawaii And mine could come true magic night nights Come moon sea The night young Dreams come true blue hawaii And mine could come true magic night nights,0,0,0,0,0,0,1,0,0,0,0
found thrill blueberry hill blueberry hill found The moon stood still blueberry hill And lingered till dreams came true The wind willow played Loves sweet melody But vows made Were never Tho apart youre part still For thrill blueberry hill The wind willow played Loves sweet melody But vows made Were never Tho apart youre part still For thrill blueberry hill,0,0,0,0,0,0,1,0,0,0,0
Born free free wind blows free grass grows Born free follow heart Live free beauty surrounds The world still astounds Each time look star Stay free walls divide Youre free roaring tide theres need hide Born free life worth living But worth living Cause youre born free Youre free roaring tide theres need hide Born free life worth living But worth living Cause youre born free,0,0,0,0,0,0,1,0,0,0,0
You tell love say youll true Then fly around somebody new But crazy butterfly You treat mean youre makin cry Ive made mind tell goodbye But good without butterfly knew first time kissed That troublin kind Cause honey drips sweet lips One taste outta mind love much know Ill clippin wings flyin Cause crazy butterfly Ooh crazy butterfly Ooh cant live without butterfly knew first time kissed That troublin kind Cause honey drips sweet lips One taste outta mind Ooh love much know Ill clippin wings flyin Cause crazy butterfly You butterfly You butterfly,0,0,0,0,0,0,1,0,0,0,0
Can forget heart remind That walked moonlight dream Can forget heart remind How sweet made moonlight seem Will glory nearness fade moonlight fades veil rain Can forget When every night reminds How much want back Can forget When every night reminds How much want back,0,0,0,0,0,0,1,0,0,0,0
Once alone lonely You came nowhere Like sun hills Cold cold wind Warm warm lips Out ski trail Where kiss filled thrills weekend Canada change scene Was bargained And discovered eyes found love couldnt ignore Down came sun Fast fast fast beat heart knew sun set From day wed never ever part,0,0,0,0,0,0,1,0,0,0,0
Guess theres use hangin round Guess Ill get dressed town Ill find crowded avenue Though empty without Cant get used losin matter try Gonna live whole life thoroughloving Called girl used know After heard say Hello Couldnt think anything say Since youre gone happens every day Cant get used losin matter try Gonna live whole life throughloving Ill find somebody wait see Who kiddin Cause one else could take place Guess hopeless case Cant get used losin matter try Gonna live whole life thoroughloving cant get used losin matter try Gonna live whole life thoroughloving,0,0,0,0,0,0,1,0,0,0,0
Wise men say fools rush But cant help falling love Shall stay would sin cant help falling love Like river flows slowly sea Darling goes Some things meant Take hand take whole life For cant help falling love Some things meant Take hand take whole life For cant help falling love For cant help falling love,0,0,0,0,0,0,1,0,0,0,0
Youre good true Can take eyes Youd like heaven touch want hold much long last love arrived And thank God alive Youre good true Cant take eyes Pardon way stare Theres nothing else compare The sight leaves weak There words left speak And feel like feel Please let know real Youre good true Cant take eyes love baby quite alright need baby warm lonely night love baby Trust say pretty baby dont bring pray pretty baby Ive found stay And let love baby Let love Youre good true Cant take eyes Youd like heaven touch want hold much love baby quite alright need baby warm lonely night love baby Trust say pretty baby dont bring pray pretty baby Ive found stay And let love baby Let love,0,0,0,0,0,0,1,0,0,0,0
When played charade like children posing Playing games acting names Guessing parts played hit made came next closing Best bill lovers Love left masquerade Fate seemed pull strings turned gone While darkened wings The music box played Sad little serenade Song hearts composing hear still always Best bill Charade,0,0,0,0,0,0,1,0,0,0,0
Christmas present Christmas tree Childrens eyes wide see Santas presents neath tree All day asked knee Christmas present Christmas past From presents ones last Christmas future sure Looking underneath tree For present look high low Christmas gift many years ago Christmas presents start Was gift someones heart Christ Christmas day His Thats Christmas presents,0,0,0,0,0,0,1,0,0,0,0
Frosted window panes candles gleaming inside Painted candy canes tree Santas way hes filled sleigh things Things Its time year world falls love Evry song hear seems say Merry Christmas May New Year dreams come true And song mine threequarter time Wishes thing Frosted window panes candles gleaming inside Painted candy canes tree Santas way hes filled sleigh things Things Merry Christmas may New Year dreams come true And song mine threequarter time Wishes thing,0,0,0,0,0,0,1,0,0,0,0
Danny boy The pipes pipes calling From glen glen And mountainside The summers gone And roses falling Its must And must bide But come back Summers meadow valleys hushed And white snow Its Ill Sunshine shadow Danny boy Danny boy love Danny boy Danny boy love,0,0,0,0,0,0,1,0,0,0,0
Dear heart wish warm night dear heart seems like year since youve sight single room table one Its lonesome town right But soon Ill kiss hello front door And dear heart want know Ill leave arms never Its lonesome town right But soon Ill kiss hello front door And dear heart want know Ill leave arms never,0,0,0,0,0,0,1,0,0,0,0
Said nightwind little lamb see see Way sky little lamb see see star star dancing night With tail big kite With tail big kite Said little lamb shepherd boy hear hear Ringing sky shepherd boy hear hear song song high trees With voice big sea With voice big sea Said shepherd boy mighty king know know palace mighty king know know child child shivers cold Let bring silver gold Let bring silver gold Said king people everywhere Listen say Pray peace people everywhere Listen say child child sleeping night bring goodness light bring goodness light hear hear child child sleeping night bring goodness light bring goodness light Listen hear hear hear hear Listen,0,0,0,0,0,0,1,0,0,0,0
say love mind Make night love mind shower kisses tell honey How think Heaven mind like whisper Whisper sweet nothings ear Nothings meant For love alone hear say love mind Make night love mind shower kisses tell honey How think Heaven mind like whisper Whisper sweet nothings ear Nothings meant For love alone hear And say love mind Make night love mind And shower kisses tell honey How think Heaven mind mind Mmm mind say love mind,0,0,0,0,0,0,1,0,0,0,0
hear That someone new Has eased pain losing Dont believe Not moment Dont believe Because isnt true Those angry words That made part Put flame Thats heart havent changed still love And always hope pray night Youll feel Same hear Some false alarms Like youre welcome arms still love,0,0,0,0,0,0,1,0,0,0,0
Emily Emily Emily Emily Emily murmuring sound May silver bells coral shells carousels And laughter children play Say Emily Emily Emily And fade marvelous view Two lovers alone sight Seeing images firelight eyes visualize family They see Emily Emily eyes visualize family They see Emily Emily,0,0,0,0,0,0,1,0,0,0,0
Just yesterday mornin let know gone Suzanne plans made put end walked morning wrote song cant remember send Ive seen fire Ive seen rain Ive seen sunny days thought would never end Ive seen lonely times could find friend But always thought see Wont look upon Jesus Youve got help make stand Youve got see another day bodys aching time hand wont make way Ive seen fire Ive seen rain Ive seen sunny days thought would never end Ive seen lonely times could find friend But always thought see Been walking mind easy time back turned towards sun Lord knows cold wind blows itll turn head around Well theres hours time telephone line talk things Come Sweet dreams flying machines pieces ground Ive seen fire Ive seen rain Ive seen sunny days thought would never end Ive seen lonely times could find friend But always thought see baby one time Thought see one time Theres things coming way time around Thought see thought see fire rain Ive seen fire Ive seen rain Ive seen sunny days thought would never end Ive seen lonely times could find friend But always thought see baby one time Thought see one time Theres things coming way time around Thought see thought see fire rain,0,0,0,0,0,0,1,0,0,0,0
Fly night Please pity fall love easily fly night Dont fly away Take heart Its alone Forever fly night Dont fly away angel true Not butterfly For though wings Angels dont say goodbye arms Theres love please say love true fly night Dont fly away fly night Dont fly away fly night,0,0,0,0,0,0,1,0,0,0,0
Speak softly love hold warm heart feel words tender trembling moment start Were world Sharing love ever known Wine colored days warmed sun Deep velvet nights one Speak softly love one hears sky The vows love make live die life You came world love softly love Wine colored days warmed sun Deep velvet nights one Speak softly love one hears sky The vows love make live die life You came world love softly love,0,0,0,0,0,0,1,0,0,0,0
Christmas And done Another years And new ones begun And Christmas hope fun The near dear one The old young Merry Merry Christmas And Happy New Year Lets hope good one Without fear And Christmas For weak strong The rich poor ones Who waited long And Happy Christmas For black white For yellow red ones Lets stop fight Merry Merry Christmas And Happy New Year Lets hope good one Without fear And Christmas And done Another years And new ones begun And Happy Christmas hope youve fun The near dear one The old young Merry Merry Christmas And Happy New Year Lets hope good one Without fear Merry Christmas Everybody Happy New Year Everyone Merry Christmas Everybody Happy New Year Everyone Merry Christmas Everybody Happy New Year Everyone Merry Christmas Everybody Happy New Year Everyone,0,0,0,0,0,0,1,0,0,0,0
Theres certain sound always follows around When youre close hear Its sound lovers hear discover There could love Its happy heart hear Singing loud singing clear And youre near love Take happy heart away Let love night day arms want stay love Feeling like Ive never felt You changed life completely Music fills soul Ive lost control half whole love,0,0,0,0,0,0,1,0,0,0,0
Have merry little Christmas Let heart light From troubles sight Have merry little Christmas Make Yuletide gay From troubles miles away Here olden days Happy golden days yore Faithful friends dear Gather near Through years together fates allow Hang shining star upon highest bough And merry little Christmas Here olden days Happy golden days yore Faithful friends dear Gather near years together fates allow Hang shining star upon highest bough And merry little Christmas,0,0,0,0,0,0,1,0,0,0,0
heard bells Christmas Day Their old familiar carols play And wild sweet words repeat peace Earth good men thought day come The belfries Christendom Had rolled along unbroken song peace Earth good men And despair bowed head There peace Earth said For hate strong mocks song peace Earth good men Then pealed bells loud deep God dead doth sleep The wrong shall fail right prevail With peace Earth good men With peace Earth good men,0,0,0,0,0,0,1,0,0,0,0
Golden sun rising sky Emerald birds glide rainbow fly Bringing beauty Holly enters mind Where crystal ocean finds shore Diamond waves reflect love shared Through silence Holly enters mind All alone walk sea Thoughts Holly company For calls shining ray With seasons change With sun sea sky remains Though world must take far away velvet wind comes day When lonely Holly enters mind When lonely Holly enters mind,0,0,0,0,0,0,1,0,0,0,0
The harbor lights shining The moon high The captain said Thank God home Weve drunk barrels dry The mizzen mast shaken And lanterns burned low never thought wed make But weve twenty leagues blow southern trades And guide safely shore Ill never ever gonna sail The seven seas dont want miss sand hair The roll tide salt air Deep inside true home lovin man Comin home dont want miss wind eyes The shimmerin light seagull flies Ive traveled far home loving man Home The crowd upon quayside Their faces long drawn Are suddenly awakened sail dawn The wives sons lovers Who never gave hope All breathe sigh together reach catch rope God bless southern trades You got safely back time youll never need save soul mine Yes dont want miss sand hair The roll tides salt air Deep inside true home lovin man Comin home FADE,0,0,0,0,0,0,1,0,0,0,0
This hopeless Yes hopeless Cause youre Coming back anymore tried Yes tried forget Ive tried running around But find That hopeless Yes hopeless cant get Out mind keep telling heart That lucky That much better All alone But hopeless Its hopeless Cause heart mind walk away nights Until city lights Fade another lonely day still cant bed walk instead But cant Walk blues away keep praying youll Change mind dear And Ill see Sweet face door But hopeless Yes hopeless Cause youre Coming back anymore Yes hopeless,0,0,0,0,0,0,1,0,0,0,0
How wonderful know really love How wonderful know really care How beautiful feel arms around Kissing eyes hearing sighs touch hair How wonderful know sunshine laughter That fills empty heart love share life hereafter How wonderful know mine How wonderful know sunshine laughter That fills empty heart love divine share life hereafter How wonderful know mine share life hereafter How wonderful know mine,0,0,0,0,0,0,1,0,0,0,0
honey babe honey babe honey babe like kind love Thats good baby thats good Honey babe like way walk like way swing eye like kind love Thats good baby thats good Every night like way beg And linger outside door like kind love Thats good baby thats good Well well wellllll aint swell Cant revealll feel And one else could ever thrill like You make every dream come true like kind love Thats good baby thats good honey babe oooo honey babe MMMMM honey babe like kind love Thats good baby thats good Honey baby like way wear clothes love grows grows like kind love Honey know When youre near dont know And thats way oughta like kind love Honey know Dont knowoo love Cant seeee youre Honey babe like way hold hand make know understand like kind love Honey know honey babe oooo honey babe MMMMM honey babe like kind love Thats good baby thats good Honey babe like kind love FADE,0,0,0,0,0,0,1,0,0,0,0
want free like bluebird flying Like waves blue sea Your love tie dont try say goodbye want free dont say love say like But need beside Stay close enough guide confide ohohohoh want hold hand walk along sand Laughin sun always havin fun Doin things without strings tie want free like warm September wind babe Say youll always friend babe make end babe Again babe gotta say want free want free want free,0,0,0,0,0,0,1,0,0,0,0
Goodbye use leading chins story ends Never lovers ever friends Goodbye let hearts call day walk away sincerely want say wish bluebirds spring give heart song sing And kiss wish love And like lemonade cool lazy glade wish health wealth wish love breaking heart agree could never best best set free wish shelter storm cozy fire keep warm Most snowflakes fall wish love wish shelter storm cozy fire keep warm Most snowflakes fall hot time wish love All kinds love whole gang love,0,0,0,0,0,0,1,0,0,0,0
ever would leave wouldnt summer Seeing summer never would Your hair streaked sunlight lips red flame Your face luster puts gold shame But ever leave couldnt autumn How leave autumn never know Ive seen sparkle fall nips air know autumn must And could leave running merrily snow wintry evening catch fires glow ever would leave could springtime Knowing spring bewitched springtime summer winter fall never could leave,0,0,0,0,0,0,1,0,0,0,0
known last walk rain keep hours storm And would hold hand like lifeline heart Underneath thunder wed warm known last walk rain known never hear voice memorize thing ever said And lonely nights could think Keep words alive inside head known never hear voice Come back let hold one time Let say goodbye known last night arms pray miracle would stop dawn And candles glow would look eyes And make sure know love goes known known The love wouldve shown known,0,0,0,0,0,0,1,0,0,0,0
sleeping right middle good dream Like wake something keeps knocking brain Before insane hold pillow head And spring bed screaming words dread think love This morning woke feeling didnt know deal decided hide never talk And shout walked room think love think love afraid afraid sure love cure think love isnt life made Though worries say never felt way dont know dont know got much think Hey think love afraid afraid sure love cure think love isnt life made Though worries say never felt way Believe really dont worry wanna make happy say hey away But think better still better stay around love think case let ask face think love think love think love think love think love think love think love think love think love,0,0,0,0,0,0,1,0,0,0,0
wandered around finally found somebody Could make true could make feel blue And even glad sad thinkin Some others Ive seen might never mean Might never cross try boss But wouldnt For nobody else gave thrill With faults love still wonderful wandered around finally found somebody Could make true could make blue And even glad sad thinkin Some others Ive seen might never mean Might never cross try boss But wouldnt For nobody else gave thrill With faults love still wonderful,0,0,0,0,0,0,1,0,0,0,0
restless willow windstorm jumpy puppet string say Spring fever But know isnt Spring starryeyed vaguely discontented Like nightingale without song sing Spring fever When isnt even Spring keep wishing somewhere else Walking strange new street Hearing words never heard From girl Ive yet meet busy spider spinning daydreams giddy baby swing havent seen crocus rosebud robin wing But feel gay melancholy way That might well Spring might well Spring,0,0,0,0,0,0,1,0,0,0,0
