song,alternative rock,country,folk,hard rock,heavy metal,hip hop,jazz,pop,progressive rock,rock,soul
Dum dum dum honey done Dum dum dum sound gun Dum dum dum honey done Dum dum dum sound sound Nah nah nahnah nah nah Nah nah nahnah nah nah Janies got gun Janies got gun Her whole worlds come undone From lookin straight sun What daddy What put They say Janie arrested They found underneath train But man comin Now Janies got gun She aint never gonna Janies got gun Janies got gun Her dog days begun Now everybody run Tell untrue What daddy jacked little bitty baby The man got insane They say spell The lightnin thunder Knew someone stop pain Run away run away pain Yeah yeah yeah yeah yeah Run away run away pain Yeah yeah yeah yeah yeah Run away run away run run away Janies got gun Janies got gun Her dog days begun Now everybody run What daddy Its Janies last IOU She take easy And put bullet brain She said cause nobody believes The man sleaze aint never gonna Run away run away pain Yeah yeah yeah yeah yeah Run away run away run run away Yeah yeah yeah yeah yeah yeah yeah Run away run away run run away Janies got gun Janies got gun Janies got gun Everybody run Janies got gun Her dog days begun Now everybody run Cause Janies got gun Janies got gun Her dog days begun Now everybodys run Janies got gun Janies got gun Her dog days begun,0,0,0,1,0,0,0,0,0,0,0
Ruby red lips fire kiss please Tell sweet heart desires Tell want Cause love want Then wont mind little tenderness That sometimes hard find Lay Make alright Lay Ill hold tight Ohbefore morning light Its gonna alright Ohlay Come lay tonight Tell feel make love Tell real make believe You never know whatchor made Til open heart receive Cause love got old crime Were talkin tenderness thats hard find And gettin behind Lay Make alright lay Ill hold tight Yeah morning light Its gonna alright Ohlay Come lay tonight remember times talkin sleep With pocket full promises never could keep From best friends lover dreamt When pullin covers voices head Say want bad Dont ever let slip away Cause love want tendernessyeah Lay Make alright Lay Ill hold tight morning light Its gonna alright Ohlay Gonna lay tonight Gonna come around tonight You gotta lay,0,0,0,1,0,0,0,0,0,0,0
Workin like dog boss man Workin company bettin dice tossin gonna fantasy But gonna look They tell love blind really need girl like open book read lines Love elevator Livin goin Love elevator Lovin till hit ground Jackis elevator Lingerie second floor She said see later And love little kinda hope get stuck Nobody gets alive She said Ill show fax mail room Honey home five air air honey one time aint fair Love elevator Lovin goin Love Elevator Goin Gonna penthouse pauper Gonna millionaire gonna real fast talker And love affair Gotta get timin right Its test gotta pass Ill chase way stairway honey Kiss sassafras care care Honey one time aint fair Love elevator Livin goin,0,0,0,1,0,0,0,0,0,0,0
Savin money For rainy day limousine Teenage baby send Full friction magazine dont know turnaround Four floor tonight When doin She rubbin wrong way right Push come shove Give one try Dont miss water Until well runs dry Love Like Birddog Never Learn Fly Bareback baby Tell whats mind old old Slap back behind dont know Tell one time About used You got judge jury Swinging highest tree Push came shove Give one try Dont miss water Until well runs dry Love Like Bird Dog Never learn fly Ask questions Ill tell lies Love Like Bird Dog Never learn fly Ask questions Bass drum beating Like hot damn house fire Love lovers quarrels Always seem make body cry dont know Tell one time About used She got judge jury Swinging highest tree Push came shove Give one try You dont miss water Until well runs dry Love Like Bird Dog Never learn fly Ask questions Ill tell lies,0,0,0,1,0,0,0,0,0,0,0
yeah Love two time baby Love twice today Love two time girl goin away Love two time girl Once tomorrow today Love two time goin away Love one time girl could speak Love one time baby You know knees got weak Love two time girl Love week Love two times goin away Love two times goin away Yeah Love one time Could speak Love one time baby You know knees got weak Love two time girl Love week Love two times goin away Love two time baby Love twice today Love two time baby Well goin away Love two time girl Once tomorrow today Love two times goin away yeah Love two times goin away Love two times goin away yeah,0,0,0,1,0,0,0,0,0,0,0
cross line know cant erase fall lust love aint sin And tell witchor best friends friend still feel outta place thanks took ride God knows tried believin imagine everyone sometimes Will cross heart hope die tell love lies imagine everyone survives For giving got tell love lies The first time look love You find dont know jack yeah much mind games play win Cuz first lose hearts desire Then get back But ignorance aint bliss Theres much behind kissIm feelin imagine everyone sometimes Will cross heart hope die tell love lies imagine everyone survives For giving got tell love lies When loneliness paranoia feeds God help personfffwho needs meyeaah ignorance bliss take list leaving imagine everyone sometimes Will cross hearts hope die tell love lies imagine everyone survives For giving got tell love lies,0,0,0,1,0,0,0,0,0,0,0
Somebody better call doctor doctor wake shove gonna knock rocker rocker Cause think love tried get message But walked way need magic touch dont know Ive got habit cant let Feel fire burnin slow You better get hot babe Cause cant let Dont need wedding shotgun shotgun dont push far Dont try take fool child child think You really got coming Its gonna come surprise need magic touch dont know cant let Take easy take slow You better get hot babe Cause cant let You never know got Till take away comin ready Gonna get day need magic touch dont know cant let Feel fire burnin slow got habit back Your magic touch dont know cant let Feel fire burnin slow You better get hot babe Cause cant cant cant let,0,0,0,1,0,0,0,0,0,0,0
Good evening people welcome show Got something want know When laughin people bring primal screams You got think gonna take make dreams Make Dont break said make Dont break feel like worlds coming You know history repeats But learned somebody else You know gotta think fast You gotta figure gonna take make last Make Dont fake Said make Dont fake Better weather pull together Dont catchin blues Better weather pull together What got lose Youre paying dues youre gone Ill get anyway Although know youve going,0,0,0,1,0,0,0,0,0,0,0
aint easy livin like gypsy Tell honey feel Ive dreaming Floatin stream Losin touch real Whole earth lover keepin cover Never knowin Youve fadin always paradin Keepin touch Mama Kin Well youve always got tail wag Shootin fire mouth like dragon You act like perpetual drag You better check someday soon youll climb back wagon aint easy livin like want And hard find piece mind Yes The way see youve got say shit But dont forget drop line Said youre bald egg eighteen And workin dad drag still stuffs mouth dreams You better check someday soon youll climb back wagon Keepin touch Mama Kin Tell youve gone Livin fantasy Sleeping late smoking tea Keepin touch Mama Kin Tell youve gone Livin fantasy Sleeping late smoking tea aint easy livin like want And hard find piece mind Yes,0,0,0,1,0,0,0,0,0,0,0
The streets cold barren The nights dark dank And sky hadnt rain cloud years The buildings dead alleys Stunk things used live Ahhh wasnt city remembered Child street barefoot pullin Mamas tattered coattails like rat dogs existence With scrap left plate And much like fable lives unstable Cause thing left faith And sure hell aint much About Theres Meltdown sky Theres new day comin dont know Theres fear gets high And cold night numbs Jet Black clouds roll sad scene eyes behold Made wonder foe And come true Nostradamus Had predicted long long time ago You could hear screams moanin From people atoning For sins guilt ridden life And final door shuts From wind leaves cuts From edge blade Gods knife And sure hell aint much Theres Melt Down Sky Theres new day comin dont know Theres tear stuck eye Theres new day comin dont know Battle lines drawn Mother nature cried side till dawn Couldnt kill tried How tried open eyed genocide Then She died Battle lines drawn Mother nature cried side till dawn Couldnt kill tried How tried open eyed genocide Then She died Theres Meltdown sky Theres new day comin dont know Theres fear gets high And cold night numbs Jet Black clouds roll,0,0,0,1,0,0,0,0,0,0,0
Hushabye baby soft new Ooh loveliness gypsy dance rain Hushabye baby Ooh baby cries wind shes acallin name Mia Where came aint alone Live loved old jaw bone Ahh dont cry youre home sweet home Rockabye sweet lady gypsy blue Ooh nightingales singin song rain Hushabye sweet lady soft new Ooh dont cry wind shes ascreamin name Come soon sunny day You give heart away divorcee repouise,0,0,0,1,0,0,0,0,0,0,0
Well tried everything Just get along And gonna tell What gonna Well sick cryin When leavin alone dont believe You pack bags gone Wont cha please Dont sun look good goin You almost lost love girl When old man aint around Wont please Dont sun look good goin When old man aint around Wont please Dont sun look good goin And best believe love baby When old man aint around Wont please Dont sun look good goin When old man aint around Round round,0,0,0,1,0,0,0,0,0,0,0
The fortune teller looked eyeballs The wrinkles face crack She said best believe You aint goin nowhere unless get Monkey back made believe devil made evil leader pack You best believe blew Feedin fuckin monkey back put spoon man would boot Some king whose mental house shack Where draw line friends dyin You got get monkey back Your crystal ball chase dragon She said bring home head inside sack But find crystal balls draggin Got get monkey back,0,0,0,1,0,0,0,0,0,0,0
Some like short like tall Some like thin skinny legs like buttered like proud Now walk know theyll draw crowd See well gotta mother Whatcha say whatcha say See well gotta mother One gimme gimme See well gotta mother hey Popcorn popcorn cheese cake cheese cake Honey cant see yeah baby Listen Some like short like tall Some like thin skinny legs like buttered like proud And walk know theyll draw crowd See well gotta mother See well gotta mother See well gotta mother See well gotta mother Said gotta mother Said gotta mother And gotta mother Gotta mother said gotta said gotta Said gotta said gotta She got use got get wants She got use got get wants She got use got get wants She got use got get get get gggget What See well gotta mother See well gotta mother See well gotta mother Lets get outta See well gotta mother Gotta mother Gotta mother Said gotta mother gotta mother Said gotta gotta gotta gotta Gotta gotta gotta oooooh Ooooh honey gotta mother,0,0,0,1,0,0,0,0,0,0,0
live edge town Where live aint soul around People start acomin All agrin Said gotta move Cause citys movin said gotta move Cause citys movin Tell know And Ill tell see friend hell set free Tell see Maybe one knows way maybe Nobody goes Nobody shows Nobody knows find yeah Good mornin glory hallelujah What story whats goin Livin like king fat land Workin like dog rock roll band Movin gettin Movin without doubt Movin goin far Were movin yes Nobody goes Nobody shows Nobody goes find Nobody knows Nobody shows Nobody goes find Lordy Lordy Lordy Level God And youre tune universe Talk And youll hear wanna know Gotta rise Cause gettin worse Life time Will take wanna Where wanna wanna Where goin Good mornin glory hallelujah What story whats goin Livin like king fat land Workin like dog rock roll band Movin gettin Movin yeah without doubt Movin goin far Were movin yes Nobody knows Nobody shows Nobody goes find Nobody knows Nobody shows Nobody goes cant find Round round live edge town Where live aint soul around People start acomin All agrin gotta move Cause citys movin said gotta move Cause citys movin Yes,0,0,0,1,0,0,0,0,0,0,0
Wake baby Start day upon knees What pissin wind You musta snorted much bleas East house pinball wizard Full tilt bozo plague Second floor trekkie Makin warp speed door Julio Afrokeluchie one stayed Countin days Please fist face Thats sure Hey Betty Boop got droolin buzzing round hive tonight You play hooky stead schoolin Son bitch put light Thirteen year old hookers Take sack right trough bars You wonder mans outside door Junior achivers got old bull horns Back saddle gets sore fist face Thats sure East house pinball wizard Full tilt bozo plague Second floor trekkie Makin warp speed door Julio Afrokeluchie one stayed Countin days Please fist face Thats sure Please fist face Thats sure,0,0,0,1,0,0,0,0,0,0,0
girl breathes hellfire And girl feeds desire girl Sadie shes wind sails pussn boots lady cat nine tails Comin honey feet dont fail girl shes bare back rider And girl shes Lady Godiva Shes full time love mon ami Sweeter honey honeybee And rubs little old Slippin love Slippin love Slippin love Slippin love girl smokes barbed wire And girl cant get higher made lady one track mind Diamonds rough theyre hard find Day day old grind And grind grind grind girl girl girl girl girl shes bare back rider And girl shes Lady Godiva Shes full time love mon ami Sweeter honey honeybee And rubs little old Slippin love Slippin love Slippin love Slippin love girl,0,0,0,1,0,0,0,0,0,0,0
Youre good heartbreaker Youre liar youre cheat dont know let thing friends keep telling aint good They dont know would leave could guess tight And stuck like glue Cause aint never aint never aint never Loved girl way love Sometimes know thought You would run fools But wrong You got one youll never lose The way treat shame How could hurt bad Baby know best thing ever Kiss Dont never never say Cause aint never Never Never Loved girl way love cant sleep night cant eat bite guess Ill never free Since got hooks aint never loved girl aint never loved girl Aint never loved girl hurt bad What gonna tell gonna hold gonna hold,0,0,0,1,0,0,0,0,0,0,0
Blood stains ivorys Daddys baby grand aint seen daylight Since started band More More More More Store bought clothes Fallin appart seams Tea leaf readin gypsies Fortune tellin dreams Holiday inns lock door chain You love hate But theyre Baby dreamer Found horse carriage Stalemate jailbait Ladies cant refuse You love leave With sold reviews Sweet talkin barroom ladies disease Slippin lips Slidin knees Baby screamer Bound wife marriage Baby dreamer Found horse carriage Ladies hold aces And lovers call passion The men call pleasure But old fashioned Times theyre changin Nothin ever stands still dont stop changin Ill writin Its old story Never get second chance For dance top hill Baby dreamer Found horse carriage,0,0,0,1,0,0,0,0,0,0,0
Nineteen seventy one heard starters gun New York pity But Maxs Kansas City shot shit bar With Johnny OToole scar And old Clive Davis said surely gonna make star gonna make star Just way But style could see eyes That goin trial surprise The boys kept kickin ass usual time would tell But bitch choir Threw water fires hell She loved show tell Lord loved tell But style You could see eyes That still trial And surprise surprise surprise surprise Midnight lady Situation fetal Vaccinate ass With photograph needle say Look Friend mine Scratch like need calomine Flamingo boots Soles creakin Still love Puerto Rican Ridin wheels hell Smokin axle grease backstage rockin And coppin local police Thats right local police justice peace But style You could see eyes That still trial Baby surprise Surprise Surprise Surprise Rock roll Junkie whore Got foot inside door Knock knock knock knock knock Nobodys keepin score Bad times away Come day Topaz sazzafrazz Will keep blues away Candy store Rock roll Corporation jellyroll Play singles aint Its programmed insanity You ASCAP BMI Could ever make mountain fly Japanese boil teas Then fucks royalties,0,0,0,1,0,0,0,0,0,0,0
Lord must dreamin What else could Everybodys screamin Runnin sea Holy lands sinkin Birds take sky The prophets stinkin drunk know reason Eyes full desire Mind ill ease Everything fire Shit piled knees Out rhyme reason Everyones blame Children season Dont lame Sorry Youre sorry Dont sorry Man known And hes blown Upside And hells sound awful job And say Its nobodys fault Old San Andreas Seven years ago Shove Richters Red lines stop Noblemen courage Listen ears Spoke discouragin When one really hears One days youll sorry Too many houses stilt Three million years story Four floor hilt Out rhyme reason Everyones blame Children season Dont lame Sorry Youre sorry Dont sorry Man known And hes blown Upside And hells sound awful job And little late Eyes full desire Mind ill ease Everything fire Shit piled debris California showtime Five oclocks news Said everybodys concubine Was prone take snooze Sorry Youre sorry Dont sorry Man known And hes blown Upside And hells sound awful job And little late,0,0,0,1,0,0,0,0,0,0,0
These days slipping away like thieves night try hold might Precious time spent goes much fast Like snow sun never seems last Another tasteless coffee Another empty day Suddenly last night far away Too many talking heads What said When apart days dark When light Youre oasis night yeah Youre oasis night Youre oasis night You keep love light shinning bright Youre oasis night yeah When youre arms keep world bay You stop door dont care say Times short The fires hot Dont know Cause know flash Its memory Another tasteless coffee Another empty day Suddenly last night far away Too many talking heads What said When apart days dark When light Youre oasis night Youre oasis night Youre oasis night Youre oasis night think Ill die cant wait Till next oasis night yeah Aah till next oasis night Till next oasis night yeah Youre oasis night,0,0,0,1,0,0,0,0,0,0,0
Yeah woke one mornin ram walls Somethin told baby You Jump trough window Look life den Look pretty mama The Road Again The Road Again The Road Again Yeah came home last night get dinner hot Went door But door locked Jump window And believe She hadnt even Put dinner pot Yeah never evil And Ive never shy Every champ And time Down winner With apple bed Look pretty mama The Road Again Yeah never evil And Ive never sly Every champ And time Down window With apple bed Look pretty mama The Road Again,0,0,0,1,0,0,0,0,0,0,0
Been lucked Broke womans heart With blame Fate ran course suffered loss learned lesso pain Cheated lied took love granted paid price wont last night wont make mistake twice Once Enough one time many The changes rough Once Enough Love went trough sudden change Taken turn worst The joy turned fear The pain got severe Lord thought cursed Get give comes around full circle paid price Love fast wont make mistake twice Once Enough one time many Changes rough Once Enough Changes rough Once Enough,0,0,0,1,0,0,0,0,0,0,0
Hey look yonder Whats see Well old bogus honey Comin goin told Was town wonder knowed hangin around Say listen babe Dont wastin time You keep comin round Youll hear old line You got thousand boys You say need You take whats good And Ill take freedom Cause lately hard make ends meet And honey youre headin One way street And gotta way thought knew cagey lady How come sunshine Was damn shady Shell say love talk conversation But one Who makes situation This one way city That thought knew Its pity honey Thats Cause lately hard make ends meet And honey youre headin One way street And gotta way Theres nothing never showed made pretty clear glad know You know brother Spike Hes level But always lookin Like youre mad devil Dont say cop tude Its forgotten Its youre much rude Your fruits rotten You know work hard keep alive Now hear nothing jive Lately hard Now make ends meet And honey youre headin One way street And goin way Yes And lately hard make ends meet And honey youre headin One way street And really feelin Like could movin Youre headin one way street Youre foolin everybody meet said youre headin one way street Youre foolin everybody said youre headin one way street Youre foolin everybody meet said youre headin one way street Youre foolin everybody You got get back feet,0,0,0,1,0,0,0,0,0,0,0
All way back history How girl thinks mystery spend lives cruisin bars The Venus girls men mars time ever think girl see red man sees pink And best lovins past Cuz youre somewhere slow nowhere fast Youre outta head yeah outta head yeah Stay outta head You better get Cuz youre without Youre outta head yeah outta head yeah Stay outta head Aaarbricka braka fiya kraka sis boombah Heres comes trouble push bra Your style sharp carpet tack But youre box youre way track You moderate mental binge Your catastrophes lunatic fringe Its good gander tit tat You say good Youre outta head yeah outta headyeah Stay outta head You better get Cuz youre without Youre outta headyeah outta headyeah Stay outta head time ever think think think think think outta headyeah outta headyeah Stay outta head You better get Cuz youre without outta headyeah outta headyeah Stay outta head Out head yeah Stay outta headyeah Stay outta headyeah You better get Cuz youre without outta headyeah outta headyeah Stay outta head,0,0,0,1,0,0,0,0,0,0,0
When heat Someone gets notion jump feet hoof ocean hit beach Where one gives hoot Nobody never ever wears suit The ladies They look proud Thats cause know That theyve well endowed Now aint much For Fannies conversation care much About operation But every time Pandora comes way get high Cant explain sensation get gotta watch say Ill catch hell From womens liberation Sweet Pandora Goodlike aura Smell like flora Open doora Sweet Pandora Goodlike aura Smell like flora Open doora Sweet Pandora Mama crack smile Just Just Just Just Now aint Youd call city slicker claim fame slitty licker But every time Pandora comes way get high Cant explain sensation get gotta watch say Ill catch hell From womens liberation,0,0,0,1,0,0,0,0,0,0,0
got letter friend morning say hot Montego Bay got point think finally dawning Yeah yeah got get away got take Permanent Vacation The skys limit plane wont fly nose clean Lordie dont need sedation Yeah yeah thats reason really need really really need Tropez want tan sun never shines really need really really need Tropez You best believe got get away got sister man really got pin head She think kinky cant get straight She say livin kinda think shes brain dead Just excess baggage late night freight really need really really need Tropez want tan sun never shines really need really really need Tropez You best believe got get away gotta take Permanent Vacation The girls cummin Cayman Brack gotta hand firm situation Yeah yeah got cut slack really need really really need Tropez want tan sun never shines really need really really need Tropez really need really need really really,0,0,0,1,0,0,0,0,0,0,0
Pink new obsession yeah Pink even question Pink lips lover Cause pink love discover Pink bing cherry Pink cause Pink color passion Cause today goes fashion Pink love first sight Yeah pink turn light And pink gets high kite And think everything going alright matter tonight You could flamingo Cause pink new kinda lingo Pink like deco umbrella Ffff kink dont ever tell Yeah pink love first sight Then pink turn light Yeah pink gets high kite And think everything going alright matter tonight Yeah want lover Ffff wanna wrap rubber And pink sheets lay Cause pink Its favorite crayon Yeah Pink love first sight yeah Pink turn light Yeah pink like red quite And think everything going alright matter tonight,0,0,0,1,0,0,0,0,0,0,0
first three thought Twas biblical cord life Then noticing twas connected head How strange believed reached feel ponys eyes opened The cord got hard head looked around And know pushed gushed The waters life First two hooved feet shine fur But first eyes Feather feathers wings The butterflies flew colors Exploding around The rest see till stood eyes wonder Who Look,0,0,0,1,0,0,0,0,0,0,0
Can love When live alone Push comes shove When youre bitchin Now look every tonne without doubt Said music talkin But heard talk The girls left behind When forty women spend time With boys And toys yeah Rose said fine two With blonde hair crack Miles blue Suze side Cause Nancy took ride The girls left behind When forty women spend time With boys And yeah toys Talk Walk Talk Talkabubi Talk Talk Dedumdudidudi She looked well thirty five When mine still comin But covered back back Cause boys Knew hot courier The girls left behind When forty women spend time With boys And toys attic Her sister lank thin Never thought given Her candle youth burnin low But boys Knew something The girls left behind When forty women spend time With boys Dededudidudu Talk Walk Talk Talkabubi Talk Talk Dedumdudidudi Huh,0,0,0,1,0,0,0,0,0,0,0
Rag doll livin movie Hot tramp daddys little cutie Youre fine theyll never see leavin back door mam Hot time get easy Dont mind come see Rag doll baby wont like done feelin like bad boy like bad boy rippin Rag Doll Like throwin away old toy Some babes talkin real loud Talkin new crowd Try tell old dream new version old scene Speak easy grape vine Keep shufflin shoe shine Old tin lizzy till youre dizzy Give got youre put misery Rag doll livin movie Hot tramp daddys little cutie Youre fine theyll never see leavin back door mam Hot time get easy Dont mind come see Rag doll baby wont like done Yes movin Yes movin Get ready big time Tap dancing land mine Yes movin Yes movin Old tin lizzy till youre dizzy Give got youre put misery Rag doll livin movie Hot tramp Daddys little cutie Youre fine theyll never see leavin back door mam Hot time get easy Dont mind come see Rag doll baby wont baby wont Baby wont like done Yes movin Yes movin Get ready big time Get crazy moon shine Yes movin really movin Sloe Gin Fizzy till youre dizzy Give got youre put misery Rag doll livin movie Hot tramp daddys little cutie Youre fine theyll never see leavin back door mam Hot time get easy Dont mind come see Rag doll baby wont like done Rag doll livin movie Hot tramp daddys little cutie Youre fine theyll never see leavin back door mam Hot time get easy Dont mind come see Rag doll baby wont like done,0,0,0,1,0,0,0,0,0,0,0
Goin rats cellar Goin skins turnin yellow Nose runny losin connection Losin money getting affection New York City blues East side West side lose Throw slam Catch Believe That youre wearing Tearing apart Safe complaining cause everythings rotten insanin aint thing forgotten Feelin cozy rats cellar Cheeks rosy skins turning yellow Loose soggy lookin mighty lazy Super party pushin adaisies New York City schools East side west side lose Throw slam Catch Believe That youre wearing Tearing apart,0,0,0,1,0,0,0,0,0,0,0
Well want rock got rockin horse want roll Lord could roll Right door yes could Well shake world yeah When time crash But get home tonight Lord guess got shake lookie You need lovin You must blues You fucked mind baby Its good thing Now shake The rattlesnake shake Now shake Yes chuck away dem blues Chuck dem blues You need lovin must blues You fucked mind baby Its good thing shake The rattlesnake shake Now shake yeah Chuck away chuck away Chuck chuck chuck chuck,0,0,0,1,0,0,0,0,0,0,0
Theres Red House yonder Thats baby stays Theres Red house yonder Thats baby stays aint home see baby Seems like one half days Now wait minute think somethings wrong The key wont unlock damn door Now wait minute think somethings wrong The key wont unlock fucking door Something bad baby dont want Thats loss thats gain gonna head back yonder think Back yonder hill gonna head back yonder think Yonder hill Over hill Cause baby dont Love know sister,0,0,0,1,0,0,0,0,0,0,0
Seems like day baby went away She went away Across sea Its two years Since saw baby And letter Came said She found somebody new lemme think lemme think What shall Remember Walking sand Remember Walking hand hand Remember The night exciting Remember Her smile inviting Remember And touched cheek Remember With fingertips Remember Softly softly met kiss Whatever happened That girl knew That girl said shed true Whatever happened That night gave What Remember Walking sand Remember Walking hand hand Remember The night exciting Remember Her smile inviting Remember And touched cheek Remember With fingertip Remember Softly softly met kiss Whatever happened That girl knew That girl said shed true Whatever happened That night gave What,0,0,0,1,0,0,0,0,0,0,0
