song,alternative rock,country,folk,hard rock,heavy metal,hip hop,jazz,pop,progressive rock,rock,soul
All exes live texas like george strait georgia state Tuition handled random nigga live atlanta That see feels obligated Admitted first time dated But angel never waited took sushi wanted fuck took told dont even plate And never talk much blew Just hello happy belated And think text told made And thats text told prayed And thats text told love And right texting told faded She asked What learned since getting richer learned working negatives could make better pictures learned hennessy enemies one hell mixture Even though fucked girl still fucking wit Damn fall Time revisit past Its women call Theres albums drop theres liquor involved Theres stories tell Interviews like confessions Get fuck dressing room confusing questions Like love shit Are high right ever get nervous Are single heard fucked girl true You getting money You think niggas wit And say hell yeah Hell yeah hell yeah Fuckin right Fuckin right right hell yeah Hell yeah hell yeah Fuckin right Fuckin right right much optimistic They say love air Hold breath face turn purple Keep bad bitches circle nuts hang like aint curfew Bitch wave surf flew jet flew commercial But still met later night After session came aggressive sober gave pills She started confessing started undressing And ask hold And last month And shes texting asking closure Damn She say shit gon catch keep tissue paper eat whenever dinner table She say hate love And wish average Shit sometimes wish And wish wasnt married Promises hope never break Met female dragon fire conversation Interviews like confessions Get fuck bedroom confusing questions like love shit Are high right ever get nervous Are single heard fucked girl true You getting money You think niggas wit hell yeah Hell yeah hell yeah Fuckin right Fuckin right right hell yeah Hell yeah hell yeah Fuckin right Damn right right hell yeah Hell yeah hell yeah Fuckin right Fuckin right right hell yeah Hell yeah hell yeah Fuckin right Damn right right yeah,0,0,0,0,0,1,0,0,0,0,0
RIP girl used see Her days Baby shes Ive decided give Baby come closer baby come closer ready Kill switch Put zip Let perfume soak sweater Say youll soon sooner better option sayin run game play role Follow lead waitin Thought decided tonight night Yeah hear talkin dont know tryin flatter Got mind made IIIm ready control bein man You dont seem understand IIIm ready IIIm ready IIIm ready keep thinkin man Cause part plan IIIm ready Nothin strut around big shut wonder youll able handle Mental picture cameras please Yeah hear talkin dont know tryin flatter Got mind made IIIm ready control bein man You dont seem understand IIIm ready IIIm ready IIIm ready keep thinkin man Cause part plan IIIm ready red lipstick wine glass cameras mind Flash black lingerie white diamonds contrast know get impatient time pass You say want fast define fast Cause speed make last And could audition could part cast And could produce future could codirect past And make damn sure never forget Committed ready still like statue Pink champagne green ink tattoos You say got baggage well packed Plus got sex pistol pointed right BANG The baddest women ever hardest Proven thats hard doubt Plus Young Money till death took carter route ready hope something thought Yeah hear talkin dont know tryin flatter Got mind made IIIm ready control bein man You dont seem understand IIIm ready IIIm ready IIIm ready keep thinkin man Cause part plan IIIm ready RIP girl Who used see Her days Baby shes IIIm ready IIIm ready IIIm ready keep thinkin man Cause part plan IIIm ready,0,0,0,0,0,1,0,0,0,0,0
Here still fly sky high dare anybody tuh try cut wings still pullin phantom haters cant stand nigga still doin thing still fly sky high dare anybody tuh try cut wings still shuttin cities everytime come around Nigga still doin thing still still Responsible everything listen meteocre talent proceeds try condition Took city never asked permission Started poppin bottles cause ATL tradition celebrate hard Fuck nigga hard aint elevator Coldest thing droppin bitches wanna snowblow And gimme head haters gimme promoooo And man shoulda Well listen respect mann city owes one bag All old hands keep minds one track And run Toronto holla done laps Roll around nikko party zukka Shot goes wonder shot goes future shot goes getty mutha fucka ready And whoever got torch cant seem tuh hold steady cause see flame flickerin girls bickerin got women jockin heartlake road tuh pickerin tried tuh send nigga shorts certefied michigan connects said itll take minute yer listenin Please start doin Ive staple city never ruin Rappers emotional critics reviewin got love everybody even yer suin brotha berain knows fuck hoes plus taught tuh spot officer plain clothes Starin pussy niggas see rainbows Hoppin jet tuh every lil wayne show lil jazzy please harass hollar got fuck Shot goes tuh brian shot tuh photo Shout tuh forty men boy know deal Shout tuh mayhem shout tuh plus The names mention crucial gonna need And life good everything fine sure lines sacrifice line like Nuh nuh nuh nuh nuh nuh nuh nuh nuh nuh yeah swear really fuckin niggas trippin luggage still fly sky high dare anybody tuh try cut wings still pullin phantom haters cant stand nigga still doin thing still fly sky high dare anybody tuh try cut wings still shuttin cities everytime come around Nigga still doin thing still still,0,0,0,0,0,1,0,0,0,0,0
Bright light city lights downtown every night Never think twice Only likes What wants needs Shes independent queen All right Shell jumping Trying fit ass Took half hour get All wanna talk party fashion dont know shes going plan asking Cause baby free And lets nobody else except basement locked swear would agree one loves theres copy key Bright light city lights downtown every night Never think twice Only likes What wants needs Shes independent queen What wants needs Shes independent queen Dont forget fendi purse put cash Kinda hard concentrate cameras flashing All dudes suffocate dont wanna grasp Dont know shes going plan asking Ive never type connection With niggaare wanna fight women thats right Theres many world homie could But swear girl swear girl Bright light city lights downtown every night Never think twice Only likes What wants needs Shes independent queen What wants needs Shes independent queen Yeah works hard plays even harder Allstar weekend shes voted favorite starter back jersey wont forget But shines bright blind light Forget Just one life live kind life And dont see tonight rest life regret Shes perfect shes perfect Like highway lets ride know second Bright light city lights downtown every night Never think twice Only likes What wants needs Shes independent queen What wants needs Shes independent queen,0,0,0,0,0,1,0,0,0,0,0
Yeh Boy wonder Drizzy Yall aint really like understand flow sitting right inside pocket pants still fly cant float Run ship boat write favorite records aah singin thoses thousand verse routine quote getting rich aah staying broke Chilling even goosed coat cant see Mosley Tribes dont even flinch throw fives They try measure theres size Whatever smokin bout low eyes Beast mode never take night Every single thing nigga purchase write Grounded one way pavement taking flight Baby ahead cut lights Cuz Its Beat plays hear phone ringing call aint picking entertaining Got girl face banging wall While homeboys hang Lenox Mall Hmmm hmmm hmmmmmm cannot relate Riding tags got outastate Riding swag got outaspace Just show whos hottest Ima knock place Call homeside drizzy kill ego green puffin goody like celo You take glance hero While Houston ship pole dancing zero Fantasy reality And yeah gpass valid fresh stylist would agree Waving girl While shes smiling back like,0,0,0,0,0,1,0,0,0,0,0
Things crazy hectic got back But know much wanted make Its probably better anyhow gotta theres anything know spotlight makes nervous youre looking purpose You put tea kettle light Put hand metal feel But even feel anymore remember thought joking Now singing karaoke Farther Ive ever gotta theres way help Isnt ironic girl wanna marry wedding planner And tells life much moves Atlanta Damn places could thought youd choose somewhere somebody know always late worry alone And place call home warm nights cold Patron hope dont get known nothing crazy Cause man ever wants hear stories lady know say first love sweetest But first cut deepest tried keep together busy keeping secrets You telling everybody Dont fooled money still young unlucky surprised couldnt tell trying get ahead trying get ahead But spotlight makes nervous And youre looking purpose trying get ahead trying get ahead But spotlight makes nervous,0,0,0,0,0,1,0,0,0,0,0
Wallets wallets wallets wallets wallets Yall sleepin streets Shaky warrior Yeah Oliver Niko shit man Fort York shit know whats poppin Yeah yeah Runnin woes Countin money know goes Pray real live forever man Pray fakes get exposed want ferrari swerve want bugatti hurt aint rockin jewelry thats purpose Niggas want spot dont deserve dont like serious take Ive always guess know Shakiness man dont time city turnt Ill take fine This find Thats find know nigga named Johnny Bling put finer things Had job sellin Girbraud jeans yellow TechnoMarine Then Kanye dropped polos backpacks Thats Ethan pushin Subaru hatchback Man talkin way hashtags runnin woes Yeah runnin woes You know shit You know shit You know shit runnin woes You know shit You know shit You know shit Dont fuck niggas irrational This nasty flow Top boy shit international Reps got Reign Chubby Winnie Yeah know shit might declare holiday soon Baka get back road Yeah know shit They irrational dont wanna patch They wanna mash woah nigga whip ride passenger way stay two three get back woah turnin nigga thinks money women Like twenty four seven thats life took Thats shit happened runnin woes Yeah runnin woes You know shit You know shit You know shit runnin woes You know shit You know shit You know shit She know big Always haffi look know yuh head buk Dun know unruly boss dis man bomboclat otha And boy like OVO crew nigga suck motha With apology cannot Yeah girl say cute dis get execute Thats truth OVO unruly With woes,0,0,0,0,0,1,0,0,0,0,0
Ive four days Getting money ways Dirty clean could use glass cold spades Rolexes chauffeurs low fades keep thinking young die old age They always tell nobodys working hard And even though laugh man probably true Cause closest friends partying making music party But party party night nigga got new rappers nervous prom night nigga Ive grown tired fucking grown man liars Storytellers aint even need campfire wanna tell truth Before one haters load couple shells shoot This shit feel like Fredro Starr Sunset Park Stuntin hard yellow Goose Yeah mafuckin missed target But target nonetheless started Was directed moi Cant They must talking hoe hands free Yeah filling daily planner Gettin busy cause star spangled banner Jealous dudes get talkin music And say wrote girlfriends Kelsey Grammar Yeah thats life becomes youre Welcome Hollywood dont let town ruin And pillow talking women screwin Just know gon tell another nigga wit Dont get impatient takes long Drink even tastes strong Yeah gotta feel alive even kills Promise always give real Who would thought caught life Lets celebrate toast And get lost tonight And make light Wait sun goes gon make bitch light Even sun goes gon make hoes turn heads like owls man hour Triple entendre dont even ask Con Edison flow connected higher power Bright lifed make whole city light trillionwatt light bulb nightclub landed Caught Mayweather fight cause satellite crispy Yall miss money talk The smart moneys Hov fuck dummies talk dont much blogging run town dont much joggin aint got scar yet Cause fuckin around dogs farfetched Drake gon come Will silly raps feuds tryin distract disguise form favor The Barzini watch traitors done seen done Thats none dumbdumb could dun The summers winter Top winter thats winners And niggas like Windows You let tell swear invented And since good deed unpunished cool niggas cool The Fonz But bright lights turned monster Sorry mama promised wouldnt change But wouldve went insane remained Fuck niggas bitches All got money thisll Who would thought caught life Lets celebrate toast And get lost tonight And make light Wait sun goes gon make bitch light Wait sun goes gon make,0,0,0,0,0,1,0,0,0,0,0
like woman future past little attitude problem good itll make shit last Dont make easy girl dont take fast Yeah thats right thats like Only like And love hair still wet cause took shower Runnin treadmill eating salad Sound smart like graduated college Like went Yale probably went Howard Knowin weekend Miami trying study pool Couple things due always get done Might time loved But take away youll always one One wonder moon look nice girl Maybe right night You said niggas coming strong girl They want life wife Thats want sex want protest Why want fight right Cause dont love boys Pussy run everything fuck noise know things get hard girl got girl got Cant tell looking everywhere Wondering whats mind must hard fine When muthafuckas wanna waste time Its amazing girl say proud proud proud Everythings adding youve hell back Thats youre bad fuck Bbbbbet All bitches badder Mansions Malibu Babylon But never mention everything dabble And always ride slow straddlin And shits wet gotta paddle Gotta rrrow gotta row boat Its Pink Friday Records OVO Done pop tour realest still The best legal team deals ill Its MAC OPI fragrance Apparel dominating every avenue Cobblestone good view little gravel Gotta pay entourage travel Cause flflfly flying high Aint got time talk bye bitch But baby ask take break Ill give away dont care people say Ill million billion trillion miles away asked sign said Sag star sheriff badge Whats point guarding Double hoes Dolly Parton proud proud proud Everythings adding youve hell back Thats youre bad fuck know,0,0,0,0,0,1,0,0,0,0,0
forgot last night For first time long time Didddd caught drinks keep makin amazin conversation girl named lorraine Who says shes Who keeps makin laugh even asks pay Ooohhhh She could good This text Tell miss forget Lorraine And fact shes right And shes starin face Something could change Thought feelings went away hate gettin messages youuuu Its like know perfect shit say Thought feelings went away forgot last night For first time long time Didddd caught drinks keep makin amazin conversation girl named lorraine Who says shes Who keeps makin laugh even asks pay Ooohhhh She could good This text Tell miss forget Lorraine And fact shes right And shes starin face Something could change Thought feelings went away hate gettin messages youuuu Its like know perfect shit say Something could change Thought feelings went away hate gettin messages youuuu Especially say shouldve stayed Something could change Thought feelings went away hate shit hate shit hate shit hate shit hate shit But still text back,0,0,0,0,0,1,0,0,0,0,0
Yeah thats This shit sound like rich feel like real This life shit everywhere cant control Too much going Too much much much much Too much much You Make wanna take Make wanna take Ill take Why never come stay Always hiding New York condo Why never come stay anybody knows girl know know Why wasting relationship relationship Why rushing forcing This isnt making sense Why focused things dont even mean nothing girl Why find time sit discuss girl Let least tell side things man man man man playing house start think losing touch Got tight grip maybe loosen When leave home start forgetting Start think got get live busy wedding kid working know working Keep touch women cause make nervous empower girls dont deserve dont mean shit purpose Its home start forgetting The dream get lost You dont ever come stay You rather stay New York condo You dont ever come stay anybody knows girl know know Why wasting relationship relationship You know sticky situation get You higher days You know think could day Let least show side things man man man man,0,0,0,0,0,1,0,0,0,0,0
Envelopes coming mail let open Hopin check aint tellin Yeah invite telly Keep blade check bitch aint tellin Yeah police comin round lookin help case gotta solve never help Yeah stay late night thinkin bout life Wanna lie get aint tellin Aint tellin yeah aint tellin Yeah tellin Aint tellin Suitcase living outta suitcase Still drinkin Henny done Ill take Dusse Oops aye fuck niggas twofaced Got club going Tuesday True say going hard They think soft think innocent lookin mirror like really Man really fillin man gotta blunt get light Yeah took summer get right Yeah gave boys shot fuckin failed Niggas like took summer couldnt tell Dog bought island gotta sail You pick casket Ill put nail aint gotta fuck someone gotta Hate someone else fuck may well Envelopes coming mail let open Hopin check aint tellin Yeah invite telly Keep blade check bitch aint tellin Yeah police comin round lookin help case gotta solve never help Yeah stay late night thinkin bout life Wanna lie get aint tellin Aint tellin yeah aint tellin Yeah tellin Aint tellin switch flow niggas The shit gettin predictable The new shit steroids would never pass physical got rollin kinda ways lump sum residual yeah mean hear money gettin never see visual Its year yeah mean besides Ricky Ross Aubrey biggest boss Whats word days Buncha niggas chasing woman dont even know Buncha season woman fuckin offseason niggas get last season wardrobe All rappers vouch need get house washed And even team religious cant really see another squad tryna cross nah Ovo unruly One shot make life From six fucking Envelopes coming mail let open Hopin check aint tellin Yeah invite telly Keep blade check bitch aint tellin Yeah police comin round lookin help case gotta solve never help Wanna lie get aint tellin Aint tellin yeah aint tellin Yeah tellin Aint tellin gotta keep watchin Abbas cause anythings possible yeah Theres code ethics anyone take shots yeah Niggas think come take got lets logical yeah VLive order Alfredo pasta eat kitchen like mafia Houston get though European vehicle How much hit Aint tellin yeah What willin give get want tonight Aint tellin Please dont speak like Drake four years ago higher place Thinkin lions tigers bears huntin Put heads fire place take time Aint tellin take time aint tellin,0,0,0,0,0,1,0,0,0,0,0
Dropped outta school dumb rich This sound like fortythreeohone shit All niggas wanna pop style Turn birthday lifestyle Tell mom love make Got many chains call Chaining Tatum And like finish think started Man boys got Hollywood boys started You dont know started All hang young heartless All family man try hardest Its ever look got Yeah youve mind lately Youve still got number girl need call feel like wanna see learn hard way But know always handle one way Girl let rock rock rock rock rock body Justin Timberlake hit highway cant trust fuckin body They still get cause never got They still get dont get got thats given Give real nigga number one Even though got like twentyone Cannot oneofone Schooling ass like They tryna slide They telling lies Everybody looking themself But still got eyes See putting hard work aye Momma doesnt call work aye decide start work aye Problems hit gym work MVP MVP ohnine way sixteen Even next season looking like breeze Lot yall aint built league yeah Trade team sleep yeah Yall showed nothings guaranteed And dont know started friends chain big look like artist cant trust fuckin body They still get cause never got Dropped outta school dumb rich This sound like fortythreeohone shit All niggas wanna pop style Turn birthday lifestyle,0,0,0,0,0,1,0,0,0,0,0
Miami need call Miss Cassidy name party participation Sorry miscommunication need drink tequila You know trying Hey lets pop Liv Ive got time blow Ive got money blow Ive got money blow Dont guess know secret Ill keep You old niggas boring bones Put party tape You know whats going You know whats going She keep wet like tsunami She think sunk Titanic get hot like Wasabi She think wavy gnarly think Ima pop one Drink one Young nigga preach Preach preach preach preach preach preach Preach Still Miami Most girls messy Ive got reflecting Ive got find one good taking direction convinced calls recorded hit assistant get message And make connection like brrrrr way tonight hope crazy type yeah state tonight might break bank tonight PND aint ray tay tay You know Jay Ray Got girls going way way way way way way Sauga city trip pay day Load gate way Man cant afford Doing one thing right whole different story Niggas feelings days feelings days But hearing scripture many sixes afraid,0,0,0,0,0,1,0,0,0,0,0
Ladies make noise wanna replacement Lat show born top raised bottom map Where girls thick hottest niggas rap lookin goods got trap like Ooo wee Took white snakes Ooo wee This metaphore might sound little confusing Yall dont really even know yeah yeah done come way Days Inn hotels stayed took lifestyle mediocre good say sittin amazing Girls tryin sell whole lobby Hear screamin probably But cant blame females females cant really ignore something obvious What really expect strut town Two three days shut Chilin wit homie Trey Songz You call prince rep two two Anyone know get used far man used dont ever really kick game know find impressing whenever introduced Cause good dude take pride Need good lovin providing Understand worldwide You get want wherever residing Cause things Mtown From Spain back Texas This albums fans But hook exes This one girl You know girl You show youre face Cause know star girl What trying make Dont ever mistake Cause time limited aint trying waste You chance Its gone Oooooh You man dont Back basics think made Ladies make noise wanna replacement girl Aint never seen yougin fly Lookin someone type done left behind love life Tryin find another one tonight And baby Let seen Don matter skirts Dresses jeans got work Know mean And flexing know mean Check From get picked take Until slip break But another story Drakes house Cause dripped drapped And lean back Scoping Looking woman wife Who got right amount loyalty Yeah still anticipating living good life Sunshine heat stroke And fur hoods deep snow breakfast bedroom Break bread downstairs basement Since Jay Kelz aint thing Guess boy Songz replacement Lets,0,0,0,0,0,1,0,0,0,0,0
Youre right hand youre Told everything Thats bold move know youre And theres things gotta Just know streets dont love like And never But swear gotta chill You wanna grip Benz wheel And know cant wait You dream big sleep late You got lot plate Thats youre always working Taking pictures You dont see anybody else Youre like well Youre like fuck well past behind like pony tail But youre right hand youre Told everything Thats bold move know youre And theres things gotta Just know streets dont love like And never know want Audi know want Maui You girlfriends The ones never bring around Cause dont trust like last man Did open doors Buy things cant afford Cause must lot fell back And past behind Like car strap Thank god thats finished Cause back business Any henny youre past limit You told picture Now send would never put blast get Youre right hand youre Told everything Thats bold move know youre And theres things gotta Just know streets dont love like And never,0,0,0,0,0,1,0,0,0,0,0
Hey material girl The neighbors told youre moving Leaving witness world But sure thats youre Are running away purpose even know self worth The past carry purses The gift curse going head first The atl mia lax jfk Luggage packed say Farewell pure amen pray You wander world You seek youve lost Youre waking every day The run away run away girl turn gone Youre leaving chase fame The run away run away girl long Farewell Good bye Good day Your way Run away girl Watching window And wishing could make shatter Now youre side Are sure even matters Are living dream Are telling girls aint seems strip model live And look split second get screen like You wander world You seek lost Youre waking every day run away run away girl turn youre gone Youre leaving chase fame You run away run away girl long Farewell Good bye Good day way Run away girl,0,0,0,0,0,1,0,0,0,0,0
