song,alternative rock,country,folk,hard rock,heavy metal,hip hop,jazz,pop,progressive rock,rock,soul
You buildings arithmetic dont need crowded streets city slicker tricks need place move around Look toes still see ground Give country side life Where stretch right Give country side Give country side life Where dont get uptight Give country side Goin fishing pond throw line dont matter fish catch came rest mind The fish youll get town aint caught hook sinker Put brakes beep beep honk horn look turn blinker Give country side life Where stretch right Give country side Give country side life Where dont get uptight Give country side Give country side life Where dont get uptight Give country side born Georgia town lackadaisy street laid back lover aplayin games astayin feet Nobody trying get nerves nobody tryin get youve got And live let live golden rule dont hit spot Give country side life Where stretch right Give country side Give country side life Where dont get uptight Give country side Give country side life Where stretch right Give country side Give country side life Where dont get uptight Give country side,0,1,0,0,0,0,0,0,0,0,0
Written randy owen teddy gentry greg fowler Well magic attics music rolls And armynavys got jackie soul Down peaches corner good boys And mother fletchers makin lots noise Theyre dancin shaggin boulevard Dancin shaggin boulevard Well tams playin portocall And drifters underneath boardwalk sapnish galleon fat jacks Jukebox playin place packed You bet theyre dancin shaggin boulevard You know theyre dancin shaggin boulevard Got top traffics slow Sun fun week Where girls sunnin lookin good Well never met wish could And wed dancin shaggin boulevard Wed dancin shaggin boulevard Well embers singin ocean drive And castaways gettin loud tonight electric circus getin And carousels spinnin round round See dancin shaggin boulevard see dancin shaggin boulevard Well hangin sloppy joes They may doze never close And bama boys bowery They cant dance play free But like dancin shaggin boulevard They know dancin shaggin boulevard They wrote dancin shaggin boulevard Dancin shaggin boulevard Dancin shaggin boulevard Shaggin boulevard Dancin shaggin boulevard Dancin shaggin boulevard,0,1,0,0,0,0,0,0,0,0,0
raised shadows old cotton mill Back believin style Small town heaven bigeyed boy Made sweet music daddy worked hard factory Nights went school didnt know nothin bout silver spoon But lived golden rule Summer nights gone mama stayed home Out front porch swing Wishin stars southern sky And sometimes used sing leaning leaning The everlasting arms love Livin simple joys This Dixie boy made Got real education station And good ole boys park The say Hey Willie rockabillies Made way heart remember old folks sittin round talkin laidback Sunday afternoons They said young folks sure got hard road theyre growin soon Now know right sit tonight Out front porch swing The stars shinin young boys eyes Just like leaning leaning The everlasting arms love Livin simple joys This Dixie boy made leaning leaning The everlasting arms love Livin simple joys This Dixie boy made,0,1,0,0,0,0,0,0,0,0,0
stranger passion Ive seen lot love time Felt physical attraction From touch heat night Been country Started share new flames But said done theres one remains Dixie fire burning soul Dixie fire never leaves whole took hometown girl show How cruel hot summer nights Now theres Dixie fire burning heart Burning heart Searching kind direction Looking guiding light Needed see lighthouse Like ship stormy night Somehow heard music You felt sadness You took words cold And added warm melody Burn burn burning Burn burn burning Burn burn burning Burn burn burning Burn burn burning Burn burn burning,0,1,0,0,0,0,0,0,0,0,0
Rolling backwoods Tennessee bighway One arm wheel Holding lover sweet soft southern thrill Worked hard week Got little jingle Tennessee Saturday night Couldnt feel better together dixieland delight Spend dollar Parked holler neath mountain moonlight Holdin tight Make little lovin little turtle dovin Mason Dixon night Its life right dixieland delight Whitetail buck deer munchin clover Redtailed hawk sitting limb Chubby groundhog Croakin bullfrog Free feeling wind Home grown country girl Gonna give whirl Tennessee Saturday night Lucky seven Livin Heaven With dixieland delight Spend dollar Parked holler neath mountain moonlight Holdin tight Make little lovin little turtle dovin Mason Dixon night Its life right dixieland delight Spend dollar Parked holler neath mountain moonlight Holdin tight Make little lovin little turtle dovin Mason Dixon night Its life right dixieland delight Rolling backwoods Tennessee bighway One arm wheel,0,1,0,0,0,0,0,0,0,0,0
Gonna lay burdens riverside Down riverside riverside Gonna lay burdens riverside Aint agonna study war Aint agonna study war Aint agonna study war Aint agonna study war Gonna meet dear mother riverside Down riverside riverside Gonna meet dear mother riverside Aint agonna study war Gonna meet dear father riverside Down riverside riverside Gonna meet dear father riverside Aint agonna study war Aint agonna study war Aint agonna study war Aint agonna study war Gonna meet dear Jesus riverside Down riverside riverside Gonna meet dear Jesus riverside Aint agonna study war Aint agonna study war Aint agonna study war Aint agonna study war Gonna lay burdens riverside Down riverside riverside Gonna lay burdens riverside Aint agonna study war Aint agonna study war Aint agonna study war Aint agonna study war Aint agonna study war Aint agonna study war Aint agonna study war,0,1,0,0,0,0,0,0,0,0,0
Just beaten path little dot state road map Thats born Ill die Things move slower pace Nobodys rat race And days thats special way life Down home know name And treat like family Down home mans good word hand shake Are need Folks know theyre falling hard times They fall back Those raised home corner hardware store Gathered round checkerboard Old men telling lies crowning kings Kids driving round old town square Tops rolled cool night air see whats shaking Dairy Queen When boy couldnt wait leave place But want see children raised home home Folks know theyre falling hard times They fall back Those raised,0,1,0,0,0,0,0,0,0,0,0
She sits stares window water Every night Cafe All alone sips pina colada Talkin dreamin time away The story dark haired stranger Stole heart many years ago promised hed come back take Around world bring hills gold Down Longboat Key Where island sand meets Gulf Stream Down Longboat Key She spends life dream Longboat Key Down Longboat Key Down Longboat Key Each afternoon snug boats come She runs meet pier She sees fishermen nets sunset But dont see eyes fill tears She stands lookin crystal blue water And coral imagines pearls She makes believe brought way China Then water swirls bluegreen water swirls Down Longboat Key Where island sand meets Gulf Stream Down Longboat Key She spends life dream Longboat Key Down Longboat Key Down Longboat Key Young sailors make play take home She says already taken laugh mentions name She keeps waiting waiting waiting waiting Down Longboat Key Where island sand meets Gulf Stream Down Longboat Key She spends life dream Down Longboat Key Down Longboat Key yeah yeah Down Longboat Key Where island sand meets Gulf Stream Down Longboat Key Down Longboat Key yeah yeah Down Longboat Key,0,1,0,0,0,0,0,0,0,0,0
Down river easy kind life Everybody heres feeling fine need worry get hurry Nothing spend time Light smoke tell jokes And pass old jug around Were gonna get right Saturday night When sun goes Down river river Just old boys making lot noise Down river river river anyone calls tell river Well well fishing light moon And bait hooks hand Early morning take line Fry pan gotta get home still got job well answer man And everybody knows gotta Well back Down river river,0,1,0,0,0,0,0,0,0,0,0
Down road theres old brick house mama cried day moved And first summer job pumpin gas fixin flats But Henry Walkers Texaco Down road road Down road theres maple tree cotton field Jenny first kissed And still remember night said goodbye stood like fool watched Down road road And goes forever And goes fast Itll take anywhere want And every memory bring back Down road theres small white church Daddy lived life preachers word raised right could always feel love Even angels called home Down road And goes forever And goes fast Itll take anywhere want And every memory bring back Down road Down road Down road,0,1,0,0,0,0,0,0,0,0,0
Thinking faces Ive seen Back young green falling back Now workin building fire And flirtin desire And fallin wind fall love fallin Well youd think would learn keep falling somehow But fallin Cause caught look eyes Thats realized fallin wind fall love Fall fall fall fallin Fall fall fall fallin Fall fall fall fallin fall love Fallin wind Fall fall fall fallin Fall fall fall fallin fall love Fallin wind,0,1,0,0,0,0,0,0,0,0,0
Fantasy midnight Ecstasy spirits running wild free Take away away Outside blanket moonlight feels right arns around tight Laying heaven watching stars okay mother Nature drift away Fantasy midnight Ecstasy spirits running wild free Take away away Fantasy midnight Ecstasy spirits running wild free Fantasy midnight Ecstasy spirits running wild free Take away away Take away away,0,1,0,0,0,0,0,0,0,0,0
Whisper softly breathe words upon skin ones near listening please dont say goodbye Just hold close love press lips mine Mmm feels right Feels right Lying beside hear echoes sighs Promise youll stay keep warm tonight hold close love give heart smile Mmm feels right Feels right Your body feels gentle passion rises high Youre loving easy youre wish command Just hold close love tell wont end Mmm feels right Feels right Feels right feel right baby,0,1,0,0,0,0,0,0,0,0,0
stranger little town She sittin alone crowd Listening old jukebox playin song From moment walked diner door She felt something like never feelin strong right start wouldnt stop spark Fire fire burnin Over coffee cup table touched Fire fire others eyes try cause fire fire wont die gettin late night They sat talkin bout lives sellin uas gettin ready buy That ole neon light glowin dim But could see way lookin Tonight would different somethin changed His lonely heart feelin flame She needed needed And knew without word There question doubt There way could put Fire fire burnin Over coffee cup table touched Fire fire others eyes try cause fire fire fire fire Fire fire wont die Tag Fire fire Just wont die Fire fire,0,1,0,0,0,0,0,0,0,0,0
There people country work hard every day Not fame fortune strive But fruits labor worth pay And time recognized Hello Detroit auto workers let thank time You work forty hour week livin send line Hello Pittsburgh steel mill workers let thank time You work forty hour week livin ajust send line This one swings hammer driving home nail one behind counter ringing sale one fights fires one brings mail For everyone works behind scenes You see every morning factories fields city streets quiet country towns Working together like spokes inside wheel They keep country turning around Hello Kansas wheat field farmer let thank time You work forty hour week livinajust send line Hello West Virginia coal miner let thank time You work forty hour week livin send line This one drives big rig road one warehouse bringing load waitress mechanic policeman patrol For everyone works behind scenes With spirit cant replace machine Hello America let thank time,0,1,0,0,0,0,0,0,0,0,0
Just punched clock boy ready Walkin door headin home Its time buckle rolling hunk tin Its quittin time evenin race Its five oclock run every day Pick trucks cars buses way Weve got Darrel weve got Dale Richard Mark Rusty Jeff boss dropped green way Its five oclock every day Bubbas runnin right bumper Pushin theres Lane changin left right blowin horns blinkin lights fast lane never slow Its five oclock run every day Pick trucks cars buses way Weve got Darrel weve got Dale Richard Mark Rusty Jeff boss dropped green way Its five oclock every day Well caution stand still Heard theres construction ahead Wont long say soon well way Some trucker said Its five oclock run every day Pick trucks cars buses way Weve got Darrel weve got Dale Richard Mark Rusty Jeff boss dropped green way Its five oclock five oclock five oclock every day Every day every day every day Five oclock,0,1,0,0,0,0,0,0,0,0,0
dad big man tough best going rough made living family never cheat keep food table shoes feet sat table thanked god prayer Cause plenty eat plenty wear patches britches momma kept neat food table shoes feet picked cotton gathered corn taught work day born Mom dad children worked summers heat keep food table shoes feet When sit table thank god prayer youve got plenty eat plenty wear youve got patches britches sure keep neat youve got food table shoes feet,0,1,0,0,0,0,0,0,0,0,0
Ill admit could feel The first time touched And look eyes Said felt much But man Who falls easily Its best know Where stand give heart Faithful true And love hold Thats cause Ive thought How long Ill love And fair know Forevers far Ill When theres age around eyes And gray hair And takes touch recall love weve shared wont take granted Youll know love true cause night arms Ill whisper Tag Forevers far Ill,0,1,0,0,0,0,0,0,0,0,0
Wish one chance hold close say love Cant believe romance beginning Now Through looking tomorrow start newlife And see sorrow Youre lived Now youre gone cant seem get mind matter trying wipe eyes tears keep fallin The hardest thing love put gettin gettin Over,0,1,0,0,0,0,0,0,0,0,0
Life aint easy testify Its round round get could see living old car drive Well youd probably wonder even ponder even want stay alive give one shot Ill give Ive got Let open eyes new sunrise pray Give one chance Ill learn dance dance Well satisfied alive give one day Well could complain taxes weather today things wrong New York Well thats nature sit around feeling sad Were awhile smile hey living aint bad give one shot Ill give Ive got Let open eyes new sunrise pray Give one chance Ill learn dance dance Well satisfied alive give one day When look around theres lots folks worse thank good Lord ask please give one shot Ill give Ive got Let open eyes new sunrise pray Give one chance Ill learn dance dance Well satisfied alive give one day Well satisfied alive give one day Give one shot Ill give Ive got Give one day Show way give one day Give one shot,0,1,0,0,0,0,0,0,0,0,0
Can true Tell real How put words feel life complete thought whole Why feel like losing control Never knew love could feel like And changed world one kiss How right theres angel Its miracle Your love like river peaceful deep Your soul like secret That could never keep When look eyes know true God must spent little time creation things great small You one surpasses More precious diamond pearl They broke mold came world And trying hard figure ever without The warmth smile heart child Thats deep inside leaves purified Your love like river peaceful deep Your soul like secret That could never keep When look eyes know true God must spent little time Never thought love could feel like Then change world one kiss How right Theres angel miracle Your love like river peaceful deep Your soul like secret That could never keep When look eyes know true God must spent little time God must spent little time,0,1,0,0,0,0,0,0,0,0,0
Gonna party rockin little jamboree Gonna party Come along Gonna good time evrybodys feelin right Gonna party week Saturday night Well thought call early thought youd like know theres gonna party love want give time get story right Theres gonna party babe might last night Now gonna play music sing along And Ill bet night well play favorite song And play slow dance holding tight thats partys startin babe might last night,0,1,0,0,0,0,0,0,0,0,0
Before fly wave goodbye say days best years life But dont see anymore Keep words safely stored And ill back promise Goodbye goodbye Till see Goodbye goodbye Ill love ill miss till Remember cause care Where fare Get touch wind blows face guess much fun Weve shared weve Yes best yet come That one word hurts bad You leave best youve But keep faith pray return Goodbye goodbye Ill love ill miss till Goodbye goodbye Goodbye goodbye maypop music All rights reserved,0,1,0,0,0,0,0,0,0,0,0
Take back cool water flows yall Let remember things Ive done Walk log catfish bite Walking along river road night Barefoot girl dancin moonlight hear bullfrog calling Ribbit Wonderin ropes still hangin tree Ole Brody Junior took Said Youre gonna find well thats colder bad boss give OGreen river well Take back cool water flows yall Let remember things Ive done Walk log catfish bite Walking along river road night Barefoot girl dancin moonlight Well,0,1,0,0,0,0,0,0,0,0,0
live work work live wouldnt give For ray sun little piece beach Where sand dollar currency vote gulf mexico You sea Palm trees call thats place want Down southern breezes blow Gulf Mexico Right five oclock today Ill pick well drive away And cant wait feel sand beneath toes And almost see sunburn nose Vamos Tag Down southern breezes blow Gulf Mexico Gulf Mexico Thats place want Down southern breezes blow Gulf Mexico,0,1,0,0,0,0,0,0,0,0,0
Snowy days frosty night everything looks cold white Hangin round mistletoe hangin round mistletoe Christmas day soon everybodys full cheer Hangin round mistletoe waitin dear Well Ive waited year long nore year almost gone Hangin round mistletoe hangin round mistletoe But thats Ive gotta get kiss Hangin round mistletoe waitin dear Christmas special time give receive For every little kiss give give three You aint gonna miss one kiss thats one thing youll never miss hangin round mistletoe waitin dear Well Ive eyes long long time asking Santa please make pretty girl mine Waited till cold blue get kiss hangin round mistletoe waitin dear Hangin round mistletoe waitin dear,0,1,0,0,0,0,0,0,0,0,0
Ive goin around whirlwind knowing way Ive lost jungle heartaches looking dont know Ive spread wings Ive done things never meant Its took time Ive made mind hanging travelin shoes Hangin travelin shoes runnin around foldin wings hangin travelin shoes Ive ridin sea uncertainty runnin away fom Ive listened nothing life tell Watched dreams rise fall Ive made mistakes late pull blues Its took time Ive made mind hanging travelin shoes Hangin travelin shows,0,1,0,0,0,0,0,0,0,0,0
Happy birthday Jesus time year All lights trees say Christmas time near Another years behind helped make happy birthday Jesus song get hung material things times seems like forget What Christmas really means thanks givin thats wrote tune Happy birthday Jesus sing Theres gift everyone underneath tree much hope like song Happy birthday Jesus thats wrote tune happy birthday Jesus song,0,1,0,0,0,0,0,0,0,0,0
Smilin faces city streets crowded shoppers busy feet And every smile seems say happy holidays Twinklin lights Christmas trees kids santas kneww Busy lines telephones sending merry Christmas home Bells ringing everywhere season spirit air avenue holiday dreams comin true choir singing songs cheer carols love hear Rudolph glowin nose lovers mistletoe Postman bringin Christmas cards reindeer yard Frosty eyes coal present wrapped pretty bows Sidewalks full happy eyes flakes fallin sky Boys girls big parade see nick sleigh The scene set beautiful sounds peace joy love From wed like say happy holidays,0,1,0,0,0,0,0,0,0,0,0
The stage set tonight Nashville Its long hard ride town And thanks cowboys heros chance sing finally come around The first song ever sang haggard Momma sang saw Light turn radio louder hear Johnny Cash walk line Waylon sang song Texas Willies Blue Eyes Crying The Rain Bocephus sings song dixie Lefty taught sing Hats hard riding cowboys Riding tonight Hats hard riding cowboys Wanted dead alive Charlie ran devil Georgia Skynyrd sang sweet home Alabam The Ahlman brothers taught ramble And Tucker boys showed jam Hats hard riding cowboys Riding tonight Hats hard riding cowboys Wanted dead alive The stage set tonight Heaven Rebas band Patsy Cline And around cowboys cowgirls And thanks musics still alive Hats hard riding cowboys Flying somewhere tonight Hats hard fighting cowboys Wanted dead alive Hats hard riding cowboys Flying somewhere tonight Hats hard fighting cowboys Wanted dead alive,0,1,0,0,0,0,0,0,0,0,0
Well feeling kinda lonely little bit blue All wanted someone talk wasnt looking love romance intention taking big chance Until walked lowcut dress She first class ticket Heartbreak Express Well punch ticket headin line First stop misery one time Destination dead ahead aint loneliness got first class ticket Heartbreak Express Well ought know better think learned But youre gonna chase fire youre gonna get burned Yeah still gettin hurtin one She walked right ballroom door aint never one settle second best want first class ticket Heartbreak Express Well punch ticket headin line First stop misery one time Destination dead ahead aint loneliness got first class ticket Heartbreak Express Punch ticket headin line First stop misery one time Destination dead ahead aint loneliness got first class ticket Heartbreak Express got first class ticket Heartbreak Express got first class ticket Heartbreak Express got first class ticket Heartbreak Express got first class ticket Heartbreak Express,0,1,0,0,0,0,0,0,0,0,0
Here Stronger ever Hand hand heart heart Now made hardest part break build back Lean times got rough How survive going much Baby could write book love Here one one Looking back see far come shared Were still together time break build back Lean times got rough How survive going much Baby could write book love Here Were stronger ever With hand hand heart heart Here Here Here Here,0,1,0,0,0,0,0,0,0,0,0
Written Bruce Channel Margaret Cobb Hey hey baby wanna know youll girl Hey hey baby wanna know youll girl When saw walking street said thats kind girl like meet Shes pretty Lord shes fine gonna make mine mine Hey hey baby wanna know youll girl When turned walked away thats want say Come baby give whirl wanna know youll girl Hey hey baby wanna know youll girl When turned walked away thats wanna say Come baby give whirl wanna know youll girl Hey hey baby wanna know youll girl Hey hey baby wanna know youll girl Hey hey hey hey baby wanna know youll girl,0,1,0,0,0,0,0,0,0,0,0
didnt know times lean Round house grass green didnt seem like things bad bet walked thousand miles Choppin cotton pusing plows And learnin give Life went years went saw light daddys eye And felt love mammas hands They kept warm kept fed Taught look ahead Now lookin back understand walkin high cotton Old times forgotten Those fertile fields never far away walkin high cotton Old time forgotten Leavin home hardest thing ever faced When Sunday mornings rolled around dressed handmedowns Just time gather church Some times think long Its And impressed day daddy wouldnt work walkin high cotton Old times forgotten Those fertile fields never far away walkin high cotton Old time forgotten Leavin home hardest thing ever faced walkin high cotton Old times forgotten Those fertile fields never far away walkin high cotton Old time forgotten Leavin home hardest thing ever faced walkin high cotton Old times forgotten Those fertile fields never far away walkin high cotton Old time forgotten Leavin home hardest thing ever faced Walkin High Cotton,0,1,0,0,0,0,0,0,0,0,0
Why feel discouraged And shadows come And heart lonely And long heaven home When Jesus portion constant friend His eye sparrow And know watches And sing happy sing free His eye sparrow And know watches Let heart troubled His tender word hear And resting His goodness lose doubts fears Though path leads But one step may see His eye sparrows And know watches And sing happy And sing free His eye sparrow And know watches His eye sparrow And know watches,0,1,0,0,0,0,0,0,0,0,0
Atlanta Georgia made Cotton Queen bound visions silver screen But Hollywood aint nothin glamor lights blueeyed blond stars eyes Her days long Lord nights longer yet Tryin find part make Queen sex Shes realizing many nights upon casting couch Hollywood parties thrills The mansion mind somewhere Beverly Hills Shes discovered many times standing corner Hollywood Vine She makes entrance days swingin doors She found stage hardwood barroom floor But bottom part long hard fall Her biggest fans man Tonight shell give The dream dyin name marquee The folks back home wonder happened Queen The mornin papers told black white calling another Hollywood suicide,0,1,0,0,0,0,0,0,0,0,0
gonna call boss tell ill Gonna tell home fever chills dont usually lie sweet love need wont disturbed phones hook And comes lovin woman wrote book And saw want look thats took well Aint got business doin business today little woman wants stay home play Right arms stay Cause aint got business doin business today Well boys plant punching clock could see darlin shock Theyd got please dont stop well Aint got business doin business today little woman wants stay home play Right arms stay Cause aint got business doin business today Aint got business doin business today little woman wants stay home play Right arms stay Cause aint got business doin business today,0,1,0,0,0,0,0,0,0,0,0
Ive rehearsed day thousand times Ive played scene mind You spread wings need fly breaks heart say goodbye These arms mine want pull close But love enough let mind goes back memories pony rides upon knee First day school brand new bike And football games Friday nights And years Ive watched grow And love enough let Dont look back drive away dont want change mind know eighteen years Youve never seen daddy cry many things want say Youll meet new friends youll okay Ill pray But dont forget way back home And though may let show love enough let Dont look back drive away dont want change mind know eighteen years Youve never seen daddy cry These arms mine want pull close But love enough let,0,1,0,0,0,0,0,0,0,0,0
lay paper take pen Turn table lamp Its time write letter mood tonight Gotta find way tell feel inside write little And cry little Its hard find way say goodbye little But somewhere middle emotions interfere write little And cry little tear And Ive died little Wishing God miss Cant would kiss good Cause youre cure lonely call could Well Ive died little Wishing Wishing Well writing little And wishing And write little And cry little tear And writing And wishing,0,1,0,0,0,0,0,0,0,0,0
Your love gone But love lives And memories Will never die see The special smile gave The face Ill love eternally see things Your nearness seems real though really care Cant believe memory see girl could wish heart could Holding would feel good could see feel The tender sweetness lips brush across fingertips feel softness mind warm beside night Holding morning light really say goodbye feel girl could wish heart could Holding would feel good could see could see The special smile gave The face Ill love eternally see things,0,1,0,0,0,0,0,0,0,0,0
Had You Alabama Album For The Record wed run like gypsies wind Wed lovers wed friends wed count stars one one Wed make love till gone Cause light fire way soul The flame keeps growin stronger Cause aint control And theres nothing theres nothing theres nothing wouldnt wed sail seven seas one Wed never say cant done Cause light fire way soul The flame keeps growin stronger aint control And theres nothing theres nothing know theres nothing wouldnt,0,1,0,0,0,0,0,0,0,0,0
love Colorado Rockies And big starry Montana sky And lights San Francisco California night Enjoyed ballgames Chicago windy afternoons big beautiful country But never home soon Dixie Dixie feel quite like home southern blood runs deep true good times North line got lot good friends But Dixie When leaves turn New England love chill air walked New York City sidewalks Had big time Times Square But wheels rollin southward And heaven comin view Homesweethome Alabama That look forward Dixie feel quite like home southern blood runs deep true good times North line got lot good friends Dixie Dixie nowhoah Now wheels rollin southward And heaven comin view Homesweethome Alabama That look forward come Dixie,0,1,0,0,0,0,0,0,0,0,0
youre gonna play texas You gotta fiddle band That lead guitar hot But lousiana man rosin bow faded love And lets dance youre gonna play texas You gotta fiddle band remember houston puttin show When cowboy back stood yelled cottoneyed joe said love youre doin Boys dont get wrong Theres somethin missin song dusted boots put cowboy hats straight Them texans raised roof jeff opened case You say yall wanna twostep You say wanna doesidoe Well heres fiddlin song,0,1,0,0,0,0,0,0,0,0,0
hurry get things done rush rush lifes fun All really got live die But hurry dont know Dont know drive fast car nothing prove Its new itll Cant late That leaves plenty time Shakin hands clock cant stop roll ready rock hear voice says runnin behind better pick pace Its race aint room For someone second place Break,0,1,0,0,0,0,0,0,0,0,0
