song,alternative rock,country,folk,hard rock,heavy metal,hip hop,jazz,pop,progressive rock,rock,soul
They say time come start believe thats true They say time come make amends And believe Why tell hard find pray day For perfect world Where children laughing Lovers romancing Time stands still perfect world Theres nothing cry one die Wonderful perfect world Our fathers father says Things better How easy forgot every page every book history thousand tears shed Theres hope hearts And love eyes Day day keep searching Why tell hard find pray day For perfect world Show way understand That prove man And love cant look Travel cross seven seas Passion desire see The road must travel wind curl Youre ever needed perfect world,0,0,0,0,0,0,0,1,0,0,0
born shadows Under Iberian sun dawn valley Under Iberian sun sinner But really liked rumble hustle lot But key monster gatekeeper Now sincere Now sincere Now sincere Who What purpose Who And flee Who like remember Who And want Who want Who And want went river Trying find peace mind throw saw glimmer The desire made blind first saw distance When moons height came get know disclosure bright knew heart When flair made swoon prisoner search tune Who What purpose Who From flee Who like remember Who And want,0,0,0,0,0,0,0,1,0,0,0
want alone tonight til early morning light Out open Adventures paradise want alone tonight til early morning light Exploring nature brings Adventures paradise Adventures paradise give need tonight know want tonight give need tonight Adventures paradise want alone tonight til early morning light Exploring nature brings Adventures paradise Adventures paradise give need tonight know want tonight give need tonight Adventures paradise give need tonight know want tonight give need tonight Adventures paradise When moon height And nobody sight Were hiding world used like And stories told tonight You always number one give need tonight know want tonight give need tonight Adventures paradise give need tonight know want tonight give need tonight Adventures paradise give need tonight know want tonight give need tonight Adventures paradise give need tonight know want tonight give need tonight,0,0,0,0,0,0,0,1,0,0,0
All hope gone Youve lost guts fightin Youre hangin head dont know turn Dont cry dont fear Cause never leave give life believe Its amazing everything turns right You lost youre found love life That kindely meet time youre near Gonna love way created All hope gone Youve lost guts fightin Youre hangin head dont know turn Dont cry dont fear Cause never leave give life believe Can show stone Can tell rock That larger move right coincidence love Gonna love way created believe Believe hope gone Youve lost guts fightin Youre hangin head dont know turn Dont cry dont fear Cause never leave give life believe All hope gone Youve lost guts fightin Youre hangin head dont know turn Dont cry dont fear Cause never leave give life believe,0,0,0,0,0,0,0,1,0,0,0
She leads lonely life She leads lonely life When woke late morning Light day begun She opened eyes thought morning Its day work Its day catching sun Just laying beach fun Shes going get All wants another baby Shes gone tomorrow boy All wants another baby All wants another baby Shes gone tomorrow boy All wants another baby All wants wants sight day right Shes hunter youre fox The gentle voice talks Wont talk forever Its night passion But morning means goodbye Beware flashing eyes Shes going get All wants,0,0,0,0,0,0,0,1,0,0,0
know first one You love path But lips touched lips felt like kissing destiny Angel eyes angel eyes Will always hold Angel eyes satisfied dont want hear story Cause see things really want see love believe feeling give everything Love devoted see That last dance dance truth Angel eyes angel eyes Will always hold Angel eyes satisfied dont want hear story Cause see things really want see eyes Angel eyes want hold Angel eyes,0,0,0,0,0,0,0,1,0,0,0
something That dont already know Something Thatll make break heart Been More thousand times For last time Come wake sign ordinary More Legendary love Shes got queen angels Shes got true angel love world Ooh yeah yeah yeah You say youre looking someone From cover magazine Romance beauty But isnt always seems Look eyes tears wont lie For last time Come wake sign ordinary More Legendary love Shes got queen angels Shes got true angel love world Ooh yeah yeah yeah Shes got queen angels Shes got true angel love world Ooh yeah yeah yeah For last time Come wake sign legendary love Woooh Never thought see day Never thought see day love come way Ooh yeah yeah Never thought see day Never thought see day love come way Shes got Shes got Shes got Shes got Shes got queen angels Shes got true angel love world Never thought see day Ooh yeah yeah yeah Woooh ohhho,0,0,0,0,0,0,0,1,0,0,0
You want seize day What youre tomorrows gonna come way Dont ever consider giving You find Its beautiful life Its beautiful life Its beautiful life want beside And stay break dawn Take walk park feel Theres many things thats gonna lift See nature bloom laughing child Such dream want beside And stay break dawn Youre looking somewhere belong Youre standing alone For someone guide way Now forever want anybody Were living different ways Its beautiful life gonna take place Ive never yeah Its beautiful life gonna take arms fly away With tonight,0,0,0,0,0,0,0,1,0,0,0
What beautiful morning The best life free What beautiful morning Believe What mystery Though worlds fire Yesterdays hard words still head feel despair regrets sorrows Cause new day Makes dance air What golden day What beautiful morning life The best life free give away And wonder come And beautiful morning changed mind Believe say The shadows fading day grows bright turning pages And write new chapters life Some strong long Others weak sorrows Keep focus rising sun What golden day What beautiful morning life The best life free give away And wonder come And beautiful morning changed mind Believe say Shadows fading Believe crows always fly Believe birds You You let see things different light What beautiful morning What beautiful morning Believe What beautiful What beautiful morning Believe,0,0,0,0,0,0,0,1,0,0,0
Reality reality reality always You tattooed piece art Youve already broken mothers heart When age working ass Your generations soft Reality always drag For barely blooming eighteens The barely blooming eighteen Wants know Whats keeping searching You cannot pierce Youre dressed tight Got lot learn wrong right dye hair dads gonna wash Come wash mouth Reality always drag For barely blooming eighteens The barely blooming eighteen Wants know Whats hiding shadow Reality reality reality always Reality always,0,0,0,0,0,0,0,1,0,0,0
Last night strangest dream sailed away China little row boat find And said get laundry cleaned Didnt want one hold mean And said Aint nothin gonna break break stride Nobody gonna slow Ive got keep movin Aint nothin gonna break stride runnin wont touch ground Ive got keep movin Youre road pray gone The road behind rocky youre feelin cocky You look see past reason youre runnin fast said Never let another girl like work Never let another girl like drag meet another girl like tell Never want another girl like say till fades,0,0,0,0,0,0,0,1,0,0,0
Captain Nemo good Take voyage bottom sea Hes riddle see middle sea ask things life say far continental mankind dont interfere life See searcher answers world sea Captain Nemo knows world dont know What control light darkness means Hell show come peace heart may help restart went wrong long ago far continental mankind dont interfere life See searcher answers world sea See searcher answers mankind Hes far continental Though hes wiser man curious plan Violated man master plan hes far continental mankind doesnt interfere life See searcher answers world sea hes far continental mankind doesnt interfere life See searcher answers world sea hes far continental mankind Under sea,0,0,0,0,0,0,0,1,0,0,0
young feeling always always Cest vie cest vie cest vie always heart love listen Ooooh yeah yeah yeah need somebody stay beside Cause Ive got hungry heart Baby without love gonna get man fulfill dreams top world dont wanna alone Cest vie cest vie cest vie road tonight Life good always Cest vie cest vie cest vie tonight Life good always Love lyer tryer Give another You another yes seen wonder Does kiss way That used kiss bet wonders Who Cest vie cest vie cest vie road tonight Life good always Cest vie cest vie cest vie tonight Life good always Cest vie cest vie cest vie tonight Love come You always get older everyday But fight till end Theres man hold Easy come easy Once bitten long And young feeling Yes Cest vie cest vie cest vie tonight Love come You always Cest vie cest vie cest vie tonight Life good always You always Always always always Life good always,0,0,0,0,0,0,0,1,0,0,0
Change light Change light turn turn turn around Change light change light Smile face like Jekil Hide changing changed light Ive away running reality Who actor game Change light Turn turn turn around baby Stay night right feel vibrations Ill changed light Feel body talk mine never stop Shake right night Change light change light Morning come sun catches face Realize alone Yesterday dark dancing floor light complete another Change light Turn turn turn around baby Stay night right feel vibrations Ill changed light Feel body talk mine never stop Shake right night Change light change light Rocking beat youre shaking mind Change mind cause mine Excited beauty makes pull blind Hypnotized mind All voices cant resist inside All choices daylight brings Like diamond sparkling shining All hours Stop dont stop music Change light change light Oho change light Turn turn turn around baby Stay night right Ill changed light Feel body talk neverstop Shake right night Change light change light Change light Turn turn turn around baby Stay night right Ill changed light Feel body talk neverstop Shake right night Change light change light Change light Tell daylight brings Stay night right change light Feel body talk neverstop Shake right night Change light Tell daylight brings Stay night,0,0,0,0,0,0,0,1,0,0,0
Oooooh ooooooh ooooh Uoh Uoh Uoh Uoh Stop stop Oooooh ooooooh ooooh Stop stop Uoh Uoh Uoh Uoh Stop stop Oooooh ooooooh ooooh Stop stop Uoh Uoh Stop stop Uoh Stop stop Uoh Stop stop stop stop The light light The light light The light light Oooooh ooooooh ooooh The light light Uoh Uoh Uoh Uoh Uoh Uoh Uoh Uoh Oooooh ooooooh ooooh The light light Uoh Uoh Stop stop Daa daa daa daa Stop stop Daa daa daa daa Stop stop Daa daa daa daa Stop stop Daa daa daa daa Daaaaaa The light light The light light The light light Oooooh ooooooh ooooh The light light Change light Change light Change light Change light Change light Change light Change light Change light Uoh Daa Daaaaaa Uoh Daa Daaaaaa Stop,0,0,0,0,0,0,0,1,0,0,0
Youre looking face Why dont notice hungry People passing Exchanging glances Promising Come nights come You date dont know going get Sooner later Come come Come give colours see shades life With feeling free Come come Come give colours see shades life With feeling free got lot give And gonna give lot baby got lot give giving love giving love Standing alone Going levels changing highest one Commitments follow Come come Come give colours see shades life With feeling free Come come Come give colours see shades life With feeling free stranger night Without alone dancing Its long way yet longing touch hold forever And Come come come come see shades life With feeling free Come come come come see shades life With feeling free Come come Come give colours see shades life With feeling free Come come Come give colours see shades life With feeling free,0,0,0,0,0,0,0,1,0,0,0
Hot summer streets pavements burning sit around Trying smile air heavy dry Strange voices saying Things cant understand Its close comfort This heat got right hand Its cruel cruel summer Leaving Its cruel cruel summer Now youre gone Youre one Its cruel The city crowded friends away Its hot handle gotta get Its cruel cruel summer Leaving Its cruel cruel summer Now youre gone Youre one Its cruel cruel summer Leaving Its cruel cruel summer Now youre gone Youre one Its cruel Now dont leave Now dont leave Now dont leave Come come Now dont leave Now dont leave Now dont leave Come come Its cruel cruel summer Leaving Its cruel cruel summer Youre one Its cruel cruel summer Leaving Its cruel cruel summer Now youre gone Youre one Cruel summer Its cruel summer Cruel summer Its cruel summer,0,0,0,0,0,0,0,1,0,0,0
Cuba cuba come Theres place caribbean sun Land future Land dreams Checking coast Cuban cigars And last glass bar see rise fall downtown miami Give someone dance love When sun goes While Fidel growing hair Cuba cuba libre Cuba cuba libre huh Share sun Givin taps Thats still one Where coca cola coke Have arrived consumers Its happy poor Little country south like The people nature Cuba cuba libre sun south Cuba cuba libre Uhmm ahh Cuba cuba libre The world coming yato Its happy poor Little country south like The people nature Cuba cuba libre Theres place caribbean sun Cuba cuba libre The world coming Cuba cuba libre Cuba cuba libre Checking coast,0,0,0,0,0,0,0,1,0,0,0
capo capo Youre living dreamers dream capo One level ahead calling But touch cannot tell cant drawing line greetings understand You find waiting dark everlasting property Youre one living And feed time capo Once telling friend But cant hear dream Youre living dreamers dream capo Gone wind And visit lot Passing gridlock hard thing longing see The offspring hold bare hands talk used time time You find waiting dark everlasting property Youre one living And feed time With deeds time capo Once telling friend But cant hear dream Youre living dreamers dream capo Gone wind And visit lot Passing gridlock hard thing capo Once telling friend But cant hear dream Youre living dreamers dream Once telling friend But cant hear dream Youre living dreamers dream capo Gone wind And visit lot Passing gridlock hard thing capo,0,0,0,0,0,0,0,1,0,0,0
What odd situation What got basic emotions Can feel want lover But youre shy What need perfect assistance Let guide land youre never seen guess see another daydream guess see That another daydream Come dancer Dance daydream Join daydream wet wild Come dancer Dance daydream Join jungle wet wild help another person Will make feel important You got invitation But youre shy Come let wild side show And dancer dancer daydream share guess see Help take control full imagination looking man Who watch situation thinking people Waiting line limelight nows time guess see What gonna bold explosion,0,0,0,0,0,0,0,1,0,0,0
Rappin dead mic hot lyrics comin People thinks ima sic nah tha shy ADoubleB Remanissin yesterday holdin hennessey Roled got shot happend hiphop Tha hood cold everybodys findin someone kill Fuckas dont know feel poor childrens need meal Lets find tha one heal tryna take care family Fightin tha fame luvin rap game Damn thats fantisy everybodys sayin School nessecery makin music secondery thinkin stoppin many says fight Shiit rappin dead mic Chours Tha Hood Some Say Good Some Say Bad Some dont Say That And Some Say Ima Sic Thats Because Rappin Dead Mic Abbaz Chiyad Tha one never gon change Cant stop makin music lyrics comin like nobody strange Tryin famous life isnt glarious Tryin good tryin forget time wer ADoubleB Was blowin hes enemies tha hood New Kid Tha Glock brought started rappin beats Shownuff You remember Rais Outlaw New album thats ima bout Even death come aint got nothin fear And know theres gon happend wrong year Now haters wanna get along today till tha day die gon live strong Chours Tha Hood Some Say Good Some Say Bad Some dont Say That And Some Say Ima Sic Thats Because Rappin Dead Mic Nobody stop tha music tha hood need rap Fuck bitches sayin crap raised rapper like Pac Rest peace still rock Niggaz think dont got something say listen Everyday workin tryin make songs pay wanna heard fuckas dont let earn mine When youre bad boy haters dont wanna see shine much pressure life mine cry times Allah please show tha right sign Theres one find smoked got high think maintain Now wanna homies remains cant ride see tha rain fallin eyes Chours Tha Hood Some Say Good Some Say Bad Some dont Say That And Some Say Ima Sic Thats Because Rappin Dead Mic,0,0,0,0,0,0,0,1,0,0,0
Donnies got secret know summertime yeah About ten years ago promised stay forever Live Its bittersweet When know lost Donnie boy always wanted side Donnie boy girlfriends fell one one Donnie boy always wanted day night But Donnie girlfriend tender sexy sweet Blond Hes always mind The season changes Years went But chapter love stays unfinished Keep dancing new life Maybe make move Make see flower Donnie boy always wanted side Donnie boy girlfriends fell one one Donnie boy always wanted day night But Donnie girlfriend tender sexy sweet Blond summer time yeah summer time life easy beach long ago summer time yeah summer time life easy beach long ago Donnie boy always wanted side,0,0,0,0,0,0,0,1,0,0,0
One step hesitation One step night Dont mind weather Its raining heart tonight Much living Two wrongs dont make right Youre gonna regret When youre looking back life Dont away Make love giving Dont away Better take another look face You wanna But dont away Some dream fortune Others dream fame Seconds leaving Lifell never Fell temptation didnt mean thing Well last forever turn around Once Dont away Make love giving Dont away Better take another look face You wanna But dont away wanna picture hanging wall Something remind went wrong wanna number forgotten book Youre holding something special take another look Youre gonna regret When youre looking back life Dont away Make love giving Dont away Better take another look face You wanna But dont away Take look Take another look way Take look Take another look way Please dont,0,0,0,0,0,0,0,1,0,0,0
want leave wont beg stay And gotta darling Maybe better way gonna strong gonna fine Dont worry heart mine Just walk door Yea see care Dont turn around Cause youre gonna see heart breaking Dont turn around dont want seeing cry Just walk away Its tearing apart That youre leaving letting But wont let know wont miss arms around Holding tight ever think Just know Ill alright gonna strong gonna fine Dont worry heart mine know Ill survive Sure Ill make And Ill even learn live without Dont turn around Cause youre gonna see heart breaking Dont turn around dont want seeing cry Just walk away Its tearing apart That youre leaving letting But wont let know wish could scream loud That love wish could say Dont walks away feels pain Getting strong People life dont know whats Going Too proud turn around hes gone Dont turn around Cause youre gonna see heart breaking Dont turn around dont want seeing cry Just walk away Its tearing apart That youre leaving letting But wont let know,0,0,0,0,0,0,0,1,0,0,0
dont want alone beach Give Sun hes man dont want alone beach Angel night give believe let little sunshine life believe vacation gonna pleasant memory everyday gonna whats good gonna meet Sun Liasson dangerous share cream girls Whos worst seeking Sun dont want alone beach Give Sun hes man dont want alone beach ngel nightgive believe let little sunshine life believe vacation gonna pleasant memory everyday never live without cant stand never live without cant stand never live without cant stand never live without cant stand Guess Its famous Sun dont want alone beach Give Sun hes man dont want alone beach Angel nightgive believe let little sunshine ion life believe vacation gonna pleasant memory everyday believe let little sunshine life believe vacation gonna pleasant memory everyday,0,0,0,0,0,0,0,1,0,0,0
see dark clouds window know storm coming minute And thunder confirms fears And know tears Ill cryin unable stop Look comes first drop Cause every time rains fall pieces many memories rain releases feel taste cannot forget Every time rains get wet Darlin still love time passes intensifies know Ill never Ill never find another kindness eyes Ill trying unable stop Look comes first drop Cause every time rains fall pieces many memories rain releases feel taste cannot forget Every time rains get wet sunny days right walk light And try think The love live without But every time rains fall pieces many memories rain releases feel taste cannot forget Every time rains get wet Cause every time rains fall pieces many memories rain releases feel taste cannot forget Every time rains get wet Cause every time rains fall pieces many memories rain releases feel taste cannot forget Every time rains get wet,0,0,0,0,0,0,0,1,0,0,0
Give tears Let turn pearls Let turn tears That youve cried pearls Hand gonna keep Keep want hold want kiss want mend broken Love way loved please Cause giving And Ive made mind gonna Yours time gonna give Ive got And get love return And Ive made mind gonna Yours time gonna teach trust And learn burn Experience pearls Pearls experience When sand strikes eyes cover face Ill plant desert roses And gonna keep keep And Ive made mind Ill wear pearls precious silver Ill wear pearls close skin tear apart get And Ive made mind And Ive made mind,0,0,0,0,0,0,0,1,0,0,0
kinda lost Dont intervening meaning cause heart bleeding tiny bit And goes bleeding Can awesome But thats realistic Pain youve inflected Its wicked addicted Youre place shifted Aint try get physical wanna know still wearing lipstick Youre cryptic Youve lost drug And youve got lifted Just one night come friends And well hold hands And dance night ends And Ill run engines Engines And Ill let finish sentences You right right Girl thats blessing Just one night learn lessons Looking flatted youre dressing Like guess Get like festival But rush steady wanna pay Cant breathe like living space Imma With ace Imma mistakes Cause life chase And race See wanna taste hand wont waste dont care say wasnt really looking But say With dude true Ive captured Weve running like patrol Dont count When That Its Its trick right Little home shout Going rewind Were going right think find somewhere think find somewhere think find somewhere think find somewhere Dance look girl look precious All see true pics restless Well guess leave Till intrigue Something cant believe Believe like Jesus,0,0,0,0,0,0,0,1,0,0,0
Hello hello ahh Hello hello ahh Hello hello ahh Hello hello ahh Coming work tired see get bus Here new attraction And think know Something familiar bout face move crowd get better look Hello hello got youre looking Hello hello Cant see hello Hello Everybodys looking crazy heart Cant see Beside Werent one Spilled long drink bar Easy come easy said laughed Looking like question mark Stood wondering And said Dont look happy Hello hello Hello hello Here standing next Hello Hello object nothing new Talk youre looking strange Let know presence bothering Hello Hello Everybodys looking How cant see Hello hello Everybodys searching How cant see Hello hello Everybodys looking How cant see Hello hello Everybodys searching How cant see Ahh,0,0,0,0,0,0,0,1,0,0,0
Cant hear whispering Around time Cant tell difference Things youre love hear voice trembling Every time hes around Your detached engagements things say means love decides whether smile Whether cry Whether happy decides whether smile Whether cry Whether sad doesnt love youre afraid Cant Living without loving never makes person Strong really loves let show Instead cause know Youre afraid love decides whether smile Whether cry Whether happy decides whether smile Whether cry Whether sad Youll never change mind friend dont Let feeling This love might change world around time youll know yeah Whether yeah decides whether smile Whether cry Whether happy decides whether smile Whether cry Whether sad Whether happy Whether cry Whether happy decides Whether know decides,0,0,0,0,0,0,0,1,0,0,0
enter life make mistake Can reach reach enter life make mistake Can reach touch Can hear calling night loves strong cant get right Can feel longing night Youve got totally hypnotized came black dress left white Can reach reach came black dress left white Can reach touch Looking eyes dream nice The rhythm song belong want heart soul high emotion youre You cam reach reach high emotion youre You cam reach touch Hypnotized hypnotized,0,0,0,0,0,0,0,1,0,0,0
When young dreamed many places When young never thought afraid The years comes many changes You know mean pray theres another day Sunshine morning water What day yesterday pray answer pray And youth realized nothing lasts forever find remembering happy days Follow Ill show colors rainbow You know mean pray theres another day Sunshine morning water What day yesterday pray answer pray Dont wait dont late You dont second left hesitate Walk talk Nothing break fall Turn turn Tell seeing Clear mind want free Turn around expectations Say goodbye complications pray theres another day Sunshine morning water What day yesterday pray answer pray pray pray pray theres another day Sunshine morning water What day yesterday pray answer pray pray pray pray theres another day pray answer pray,0,0,0,0,0,0,0,1,0,0,0
Into night blue night blue Havent heard voice long long time Still hanging line Still thinking bout Havent seen smile upon face And havent slept night days Into night blue You dont know going Life empty sad without living lonely wheres baby Into night blue dont know gonna Life empty sad without living lonely wheres baby mind pictures past Telling story meant last Still holding onto Days beach sun Nights still one Now Into night blue You dont know going Life empty sad without living lonely wheres baby Into night blue dont know gonna Life empty sad without living lonely wheres baby Funny memories Only lead back They lead back Into night blue Havent heard voice long long time Still hanging line Now Into night blue You dont know going Life empty sad without living lonely wheres baby Into night blue dont know gonna Life empty sad without living lonely wheres baby Into night blue night blue Into night blue night blue,0,0,0,0,0,0,0,1,0,0,0
Juliet girl never met Juliet She acted like shes never seen face Its funny honey try And shes even willing learn Its funny honey youre money Could ever try earn Howzat Whats bright clear new summer day Well Howzat Wake breath air sail away Howzat Whats dont worry night day Always remember dont remember Yeah Juliet How could ever forget Juliet She acted like shes never seen face Its funny honey try And shes even willing learn Its funny honey youre And pages never turn Never meant hurt But thats way went Its intention Pretending Heaven Saint Juliet whats bright clear new summer day Juliet,0,0,0,0,0,0,0,1,0,0,0
driving night driving rain The engine roars way Away Pain eyes keep seeing mind wants forget Those sequences Rock Roll inside head Over concentrate harder harder You image You real You turn picture somebody Someone dont know Someone dont feel The wolves cry tonight see broken line The sun rise without love without smile always think The way leave close eyes Cause time Faster faster fasterahead waiting For way never seen Lying floor Crying needing,0,0,0,0,0,0,0,1,0,0,0
lamour Gotta lotta lamour lamour lamour Say want lamour lamour took sights great museum kissed garden next Notre Dame Just seconds new millenium Got something live lamour Gotta lotta lamour lamour lamour Say want lamour lamour got good Eyefull tower And river fell deep love turned night Now forever Now weve got something die lamour Gotta lotta lamour lamour lamour Say want lamour lamour mom amour regrette rien compred pas pourquoi quitte mon amour regrette rien lamour Gotta lotta lamour lamour lamour Say want lamour lamour All Its,0,0,0,0,0,0,0,1,0,0,0
Live wonderful thing You want live dream Get get get rhythm get Youre living life peace harmony You making decisions Thats got many people running around round Without sense logic see lies eyes stranger Whoa Youll living danger see lies eyes stranger Whoa Youll living danger see lies eyes stranger Whoa Youll living danger Live wonderful thing You want You live dream Get get get rhythmget Keep moving feet Dont wasting time Everybodys moving yeah theyre getting line Get get get rhythm get see lies eyes stranger Whoa Youll living danger People today used The expectations high one reach high Not get satisfied today Well never get enough see lies eyes stranger Whoa Youll living danger see lies eyes stranger Whoa Youll living danger see lies eyes stranger Whoa Youll living danger see lies eyes stranger Whoa Youll living danger People today used Well never get enough see lies eyes stranger Whoa Youll living danger see lies eyes stranger Whoa Youll living danger see lies eyes stranger Whoa Youll living danger see lies eyes stranger Look eyes stranger much danger much danger Look eyes stranger much danger much danger Look eyes stranger eyes stranger Youll living danger,0,0,0,0,0,0,0,1,0,0,0
Look around look Ive found Credits Look around look Ive found People come people And thats way What really matter About twenty years Specialise modernise Make changes day day One day one day Lets call fashion Look around anybody tell Look around eyes Look around tumbeling stumbeling upsidedown Look around Look Ive found Turn turn tell seeing Clear mind wanna free You know cityslicks politics Now dont bother long theres ration love passion cool kind But dont blind love giving Dont waist minute Get living Look around anybody tell Look around eyes Look around tumbeling stumbeling upsidedown Look around Look Ive found Dont wait dont late You dont second left hesitate Walk talk Nothing ever break fall Turn turn tell seeing Clear mind wanna free Turn turn tell seeing Clear mind wanna free Everybody They need somebody Everybody Theyre looking Everybody They need somebody Everybody Theyre looking look around look Ive found Look around eyes look around look Ive found Look around tumbeling stumbeling upsidedown Look around Look Ive found Look around anybody tell Look around eyes Look around tumbeling stumbeling upsidedown Look around Look Ive found look around look Ive found look around look Ive found,0,0,0,0,0,0,0,1,0,0,0
million days know time run Youre everlasting groove Forget past time come thoughts meet Never leave cold say For never ending dream Love December always remember summer passion fatal attraction Colours fading Like leaves November Whats left magic million days know time run Youre everlasting groove Forget past time come thoughts meet Never leave cold say For never ending dream Love December always remember summer passion fatal attraction Colours fading Like leaves November Whats left magic felt springtime Cause theres place world know rather would fairy tales love Where everything happy end world friend fantasialand together time dear fairytales love Love December always remember summer passion Fatal attraction Colours fading Like leaves November Whats left magic felt springtime For moment touch feel Like vision angel love undecided disappears forever Always longing NEAR Fell power passion Feel slipping hands Please break fall Love December always remember summer passion fatal attraction Colours fading Like leaves November Whats left magic felt springtime,0,0,0,0,0,0,0,1,0,0,0
Life paradisewhoa yeah Lucky love belongs teenage heaven know know Cause Ive tonight believe life could paradise And love thought lost sleeping within Close eyes something prisoner hope know young old Were fallin like leaves like leaves And hearts full soul makes believe Once something bridge time Was need see light see light yeah Lucky love lucky love Lucky love belongs teenage heaven,0,0,0,0,0,0,0,1,0,0,0
